zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.51,1.05,1.010635062,-0.012713452,0.007091157,-0.00851716,0.004335536,-0.000828901,7.72E-24
0.51,1.08,1.023057476,-0.028325363,0.009558951,-0.006778122,0.002970482,-0.000481305,5.36E-22
0.51,1.11,1.034880617,-0.044164384,0.013916297,-0.00700196,0.002938424,-0.000566988,0
0.51,1.13,1.03656185,-0.044227809,0.011959181,-0.006541297,0.002651835,-0.000401823,0
0.51,1.14,1.039490029,-0.046679061,0.009764245,-0.004414352,0.00251198,-0.000670939,0
0.51,1.15,1.040465144,-0.047884566,0.010458128,-0.004507712,0.001797892,-0.000327016,0
0.51,1.19,1.049075647,-0.057138229,0.009459592,-0.00140742,-5.83E-05,7.05E-05,7.84E-22
0.52,1,1.000000917,8.30E-07,6.57E-07,3.97E-07,5.13E-08,-3.80E-07,0
0.52,1.01,1.001798906,-0.001073024,0.001710421,-0.005732951,0.004322043,-0.00102297,0
0.52,1.02,1.002271261,-0.000247762,0.00150339,-0.008043083,0.005726984,-0.001208414,2.84E-21
0.52,1.03,1.004919785,-0.006882761,0.007417328,-0.008783169,0.003962718,-0.000631569,0
0.52,1.05,1.009317617,-0.010105003,0.005732419,-0.008765203,0.004691858,-0.000869447,2.43E-23
0.52,1.07,1.015775877,-0.017114306,0.004912744,-0.006415835,0.003520864,-0.000677184,0
0.52,1.09,1.026367893,-0.031349781,0.008979095,-0.007357038,0.0043328,-0.000970888,0
0.52,1.1,1.031716835,-0.038723187,0.010147037,-0.005649825,0.003436444,-0.00092526,0
0.52,1.12,1.034527581,-0.041514499,0.010908491,-0.005961492,0.002284158,-0.000242268,4.26E-22
0.52,1.13,1.037913737,-0.046050305,0.011263592,-0.004297253,0.001329407,-0.000157243,7.64E-11
