zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.25,0.98,0.996599304565234,0.00320839157932963,-0.00200387532059891,0.0039908768396527,-0.00217890017023263,0.000386776807384184,2.00656501672603e-21
0.25,0.97,0.991259717238523,0.0089182434293734,-0.000869418716369133,0.0022348815336736,-0.00224890303680572,0.000708107196869953,5.60908445806658e-22
0.25,0.96,0.989101580390359,0.0107671049348184,-0.000407786312614057,0.0012140255711643,-0.000777914311142081,0.000105672399467538,5.66201663133157e-22
0.25,0.92,0.976554514098007,0.0230598412332143,0.000945683107318635,-0.000733512283861527,0.000291436811825393,-0.000115041947765354,7.77832028990511e-22
0.26,1,1.00000091780302,8.30798604374822e-07,6.57011021440525e-07,3.96741343271928e-07,5.06498997900538e-08,-3.80656905392181e-07,0
0.26,0.99,1.00348464757281,-0.00801523672259886,0.00677991345660387,-0.00367086729481491,0.00182426087160131,-0.000400195320079531,1.3558624747813e-21
0.26,0.98,1.00178328981706,-0.00830842119313779,0.00930494701643591,-0.00357310296674883,0.000990446918978974,-0.000194585315730424,1.96988943260158e-10
0.26,0.97,1.00114171157072,-0.00861246945301985,0.0102867245132759,-0.00360470108958203,0.000927514258970348,-0.000136152145181668,2.70924290814859e-21
0.26,0.96,0.995406292381688,-0.00177044213722998,0.00934803032924108,-0.00396094158148157,0.00131400033851544,-0.000334256652427791,5.2325873340263e-22
0.26,0.95,0.990415258071847,0.00469528169224424,0.00754266122008603,-0.00375097339446913,0.00156425324502497,-0.000463741396812932,0
0.26,0.91,0.97122318157704,0.0309876052232587,-0.00284571884088109,0.000622820715526124,9.29356125351157e-05,-7.78387005870988e-05,3.96753846120362e-21
0.27,1,1.00000091780301,8.30798809052746e-07,6.57010750027293e-07,3.9674165879462e-07,5.06493770670353e-08,-3.80656623404113e-07,0
0.27,0.96,0.995362936460192,6.08620583830309e-05,0.00587073386819172,-0.00159226048817022,0.00039815993364974,-9.77491421725505e-05,2.85011107528562e-21
0.27,0.95,0.990400852385493,0.00514840197225379,0.00663100739773595,-0.00270786932895376,0.000649169789883985,-0.00011882278598948,6.92556158276412e-10
0.27,0.91,0.971454065803869,0.0294704309968693,-0.000700049155268419,-0.000344249708465127,0.00023950114733445,-0.000116713497071779,4.03848531134048e-21
0.27,0.9,0.966956038648038,0.0353465553958665,-0.00278292161333491,0.00072474876601167,-0.000319353790059468,7.79849011427314e-05,6.28193901314789e-21
0.28,1,1.00000091780301,8.30799016909759e-07,6.57010478483403e-07,3.96741975882741e-07,5.06488415978679e-08,-3.80656337473198e-07,0
0.28,0.97,0.997802088500785,-0.00425139413737905,0.00997733962697832,-0.0045658459037132,0.00120824623570071,-0.00016780669421229,4.16181703232892e-10
0.28,0.94,0.985647491463362,0.011898698571993,0.00369110581894601,-0.00157712487667922,0.000436287767411342,-9.3660697549098e-05,2.29440636766311e-21
0.28,0.93,0.983728647814074,0.0127435013707349,0.00529945448173239,-0.00239850330147233,0.000834310597907224,-0.000204552423596833,6.9337715320844e-22
0.28,0.92,0.973857760544938,0.0266732843344838,0.000237022607283397,-0.000934514989196307,0.000326735791023031,-0.000157367276504944,0
0.28,0.9,0.968522629355695,0.0324364675492369,-0.00100674045220835,4.95775987656865e-05,8.15672954489918e-05,-8.04490358236219e-05,5.77751993111805e-21
