beta,omega,solution_1,solution_2,solution_3,power
0.48,0.88,1.03666949223764,-0.133893545879114,-0.0366664209797558,-0.0516988116469581
0.48,0.9,1.0380360493393,-0.116922544422668,-0.0380331729463235,-0.0542820804631202
0.48,0.92,0.976561187013051,-3.6175716866359e-07,0.0234417489836533,-0.0017510781064188
0.48,0.94,0.983535722680879,-2.10024665607764e-06,0.0164670753835113,0
0.48,0.96,0.989369141282796,-2.59199893464737e-06,0.0106335414071341,0
0.48,0.98,0.994849563359873,-1.78258105445554e-06,0.0051530109246545,-1.23629680041383e-10
0.48,1,1.00000391049163,-2.37127935012054e-06,-1.43814923162105e-06,0
0.5,0,4.35039704120154e+153,0.1,0.1,0
0.5,0.02,1.00101467489266,3.50093256493489e-06,-0.00101222260027178,-0.00999478249005016
0.5,0.04,1.00737319642271,3.50300433165585e-06,-0.00737086989591717,-0.0199847364888104
0.5,0.06,1.02319824989185,-4.5592456691969e-06,-0.0231962362891982,-0.0302794291458815
0.5,0.08,1.01848613451949,-3.62056744427084e-06,-0.0184840277250844,-0.0399813274830754
0.5,0.1,1.01632586068733,4.07543058524257e-06,-0.0163237112411026,-0.0495992058852556
0.5,0.12,1.01518830768268,3.76707791767571e-06,-0.0151861357335373,-0.0590614965483159
0.5,0.14,1.01491622708516,-3.96401183961098e-06,-0.0149140496780717,-0.068335025510135
0.5,0.16,1.01550082712925,-3.05180116182809e-06,-0.0154986612939937,-0.0773865587663965
0.5,0.18,1.00866469078514,3.48049845689308e-06,-0.00866238980239295,-0.0859737984611769
0.5,0.2,1.05485565192371,7.68866646789502e-06,-0.054854264594689,-0.0988340343131573
0.5,0.22,1.01953871881964,4.24898495404296e-06,-0.0195366329221458,-0.102695348232528
0.5,0.24,1.05898279352414,-7.9059141962734e-06,-0.0589814876717264,-0.114549496417693
0.5,0.26,1.02740574275617,-2.04375876766425e-06,-0.0274038123985054,-0.117666858073181
0.5,0.28,1.03038092386297,-5.69106434238852e-07,-0.0303790523628971,-0.12428520393229
0.5,0.3,1.03724336036156,-5.39770365040493e-06,-0.0372416245491977,-0.130379482164566
0.5,0.32,1.04476659534302,5.24391688740651e-06,-0.044765008438135,-0.135690955714134
0.5,0.34,1.05537099975495,6.8440330144262e-06,-0.0553696226106549,-0.14011372520811
0.5,0.36,1.11120602691286,-1.36478499104532e-05,-0.296176270856272,-0.129674422778632
0.5,0.38,1.12261000098727,-1.22014872599685e-05,-0.280053414036762,-0.122223348520755
0.5,0.4,1.13155950647731,2.7215748019635e-05,-0.265679075747072,-0.114698888154002
0.5,0.42,0.556680716535021,0.488915808796147,0.392673723698719,-0.135350671664284
0.5,0.44,0.557767129955964,0.55208753210989,0.310697086349303,-0.1224020893022
0.5,0.46,0.740960288664947,0.499962149829334,0.258806589812178,-0.173891545908924
0.5,0.48,0.753913665043233,0.517498842613634,0.206458353400212,-0.159905710746157
0.5,0.5,1.1524370801187,-1.67498952780168e-05,-0.213963208959156,-0.0803408657292199
0.5,0.52,0.769784826472012,0.531765105101695,0.127534803127897,-0.12631800358821
0.5,0.54,0.782875425739824,0.52822612383633,0.0978940717688485,-0.11178637018398
0.5,0.56,0.787548709020558,0.528230945667492,0.0707016731670354,-0.0955201448742483
0.5,0.58,1.15464621004712,2.10635127490141e-05,-0.18918496376783,-0.0600254266637563
0.5,0.6,1.15436736557675,7.56078345302553e-06,-0.18452055100448,-0.0559601835819247
0.5,0.62,1.15390979843584,-1.85756899329746e-05,-0.180316935166437,-0.0522524124804944
0.5,0.64,1.15332262983129,1.1699628965797e-05,-0.176540859834358,-0.0488647221181926
0.5,0.66,0.955568118927014,0.363208363143241,0.0185130143566131,-0.0685466700415174
0.5,0.68,0.972237708542084,0.334227687316584,0.0135829746840578,-0.0597771501827078
0.5,0.7,0.984555874924666,0.302645813997149,0.0114584888003022,-0.0504701649934879
0.5,0.72,0.991818670863321,0.281611283903697,0.00678273227076934,-0.040965172804496
0.5,0.74,1.00080978168277,0.271062584189669,-0.00373528343852455,-0.0362028120947086
0.5,0.76,1.0101080613325,0.253341593185067,-0.0127735988240782,-0.0348999721140396
0.5,0.78,1.0190795417669,0.231951891054679,-0.0206677829085357,-0.0356323480362841
0.5,0.8,1.02713761582449,0.208490930129625,-0.0276594426108865,-0.0377269622306311
0.5,0.82,1.03392655425114,-0.18372983735186,-0.0339294423603857,-0.040803369279186
0.5,0.84,1.03963053479483,-0.15805196983991,-0.0396272831872707,-0.0445763328585491
0.5,0.86,1.04341340481152,-0.135157895065197,-0.0434104544377776,-0.048529745904376
0.5,0.88,1.04104517575547,-0.126675249188382,-0.041042262430108,-0.0512034430243986
0.5,0.9,1.0386672730732,-0.118791222567888,-0.0386643906848053,-0.0532860299622892
0.5,0.92,1.0341282684546,0.117070023483898,-0.0341276288532386,-0.0542865886829902
0.5,0.94,1.03516999226316,0.100647764678574,-0.0351692108571639,-0.0552574326959239
0.5,0.96,0.989369656543151,-1.03836033963792e-06,0.0106330261212229,0
0.5,0.98,0.994849573022958,-2.01406996294089e-06,0.00515300126366732,0
0.5,1,1.00000375266815,-3.13611175125923e-06,-1.28031506785276e-06,0
0.52,0,4.35039704120154e+153,0.1,0.1,0
0.52,0.02,1.00096433898768,3.07211581333486e-06,-0.000961885695451367,-0.00999471112637674
0.52,0.04,1.00739936365957,3.70849920657541e-06,-0.00739703765214267,-0.0199844606525504
0.52,0.06,1.02326596529782,-3.97892622992458e-06,-0.0232639530402528,-0.0302801926122786
0.52,0.08,1.00436724995586,1.13868800733136e-06,-0.00436486395076765,-0.0396594097464123
0.52,0.1,1.01636525638261,4.1146431452798e-06,-0.0163631077158029,-0.0495928591704014
0.52,0.12,1.01511906789264,3.24457687900105e-06,-0.015116894568834,-0.0590454769998397
0.52,0.14,1.01498080293387,-3.97060288012773e-06,-0.0149786268039691,-0.0683164748983986
0.52,0.16,1.01538253125928,-1.12308025397598e-06,-0.0153803631033329,-0.07735073862582
0.52,0.18,1.01651130965803,-3.6937542631548e-06,-0.0165091638036509,-0.0861164286510565
0.52,0.2,1.05511604975034,7.74164783728082e-06,-0.0551146675722587,-0.0987967488247118
0.52,0.22,1.02018942259348,-4.4831972420583e-08,-0.020187349523812,-0.102639958488154
0.52,0.24,1.05935974640655,-7.56747661322305e-06,-0.0593584480132513,-0.114474360807726
0.52,0.26,1.06311663577669,-8.23155732465326e-06,-0.063115411684555,-0.121617582442154
0.52,0.28,1.06930666827554,8.92467597867707e-06,-0.0693055667857361,-0.128380515331926
0.52,0.3,1.03773675912854,-5.45817805534093e-06,-0.0377350330745287,-0.130185475643208
0.52,0.32,1.04534450497517,5.92812418445651e-06,-0.0453429295075424,-0.135448767279233
0.52,0.34,1.09746589436546,-1.3907076737651e-05,-0.313525054987976,-0.136165466084133
0.52,0.36,1.11174577332342,2.3664565218826e-05,-0.295452916321814,-0.129004826362383
0.52,0.38,1.12301387404211,-1.42155085813223e-05,-0.279440469226377,-0.121605399144065
0.52,0.4,0.551302809478424,0.34209675736186,0.448705154523545,-0.140155690071361
0.52,0.42,0.558592679201118,0.486154317759656,0.395037081387214,-0.131966610598387
0.52,0.44,0.559654039293593,0.549523688806624,0.313129333336772,-0.119119312486979
0.52,0.46,0.738601743813585,0.499743520260644,0.261400956541105,-0.167176103707751
0.52,0.48,0.758303858384265,0.513912174627573,0.20954570835943,-0.155919725183546
0.52,0.5,1.15247676796117,-1.30700300034056e-05,-0.213766737138624,-0.0800894767314089
0.52,0.52,0.776833294803141,0.526604066416891,0.130766492036201,-0.123814136490491
0.52,0.54,0.792850004158072,0.520824781030124,0.101561994962886,-0.110511482416509
0.52,0.56,1.15468497697348,-1.66722432342774e-06,-0.194287902202815,-0.0643350502202122
0.52,0.58,1.15464360494779,6.62682324864299e-06,-0.189106182840264,-0.0599114424916433
0.52,0.6,1.15436108227566,2.05683908821641e-05,-0.184447814163674,-0.055868699913658
0.52,0.62,1.15390224679809,-1.93872031305575e-05,-0.180262277105172,-0.0521768326697603
0.52,0.64,0.934598477935335,0.392633909087924,0.027120843483184,-0.0725317833738938
0.52,0.66,0.955462286539067,0.362847067589606,0.0206247916699031,-0.064387860974736
0.52,0.68,0.9726943621872,0.330814923072778,0.0168837044080858,-0.0557848290257335
0.52,0.7,0.98337033301241,0.302780851301172,0.0134877210099929,-0.0462996650291208
0.52,0.72,0.991185860853289,0.288063245565491,0.00597635112586851,-0.0377816320332799
0.52,0.74,1.00027765790776,0.275284433106559,-0.00436178490940014,-0.0340652894411496
0.52,0.76,1.00982273144296,0.256552290363579,-0.0132866711368105,-0.0332441357526985
0.52,0.78,1.01900741863274,0.234672800186624,-0.0211051459823215,-0.0342123123213826
0.52,0.8,1.0272444095064,0.211001079305696,-0.0280364540014624,-0.0364323183800541
0.52,0.82,1.03420325217007,0.186190956163441,-0.0342603600782608,-0.039566905043793
0.52,0.84,0.979938287641646,2.40745494969734e-06,0.0200645815319185,-0.0646244796263824
0.52,0.86,1.03047030720709,0.166943817011503,-0.0304700884847357,-0.0458319991348543
0.52,0.88,1.02802462162395,-0.159667433998765,-0.0280211244865293,-0.0484753163209867
0.52,0.9,1.0333891055196,-0.135224841699548,-0.03338595621294,-0.0513677820485182
0.52,0.92,1.0373062694707,0.112104901773113,-0.0373056436240769,-0.0538532559370777
0.52,0.94,0.983535044323025,1.15854833309546e-06,0.0164677537225577,-5.1425695801787e-21
0.52,0.96,0.989368138026804,2.67506592657135e-06,0.0106345446308772,-6.81050624595617e-21
0.52,0.98,0.994849246260179,-1.15938284184219e-06,0.00515332802446526,0
0.52,1,1.00000320379028,-8.04539195844598e-07,-7.31449403913188e-07,0
0.54,0,4.35039704120154e+153,0.1,0.1,0
0.54,0.02,1.0009715215988,3.12623098098121e-06,-0.000969068449179923,-0.0099946564902291
0.54,0.04,1.00741866495896,3.57348752862737e-06,-0.00741633933195908,-0.0199841480762582
0.54,0.06,1.02407009648438,4.37334112482837e-06,-0.0240681002143433,-0.030309170119805
0.54,0.08,1.01846861688916,-4.23627813940199e-06,-0.0184665097421821,-0.0399723502841613
0.54,0.1,1.01636908713276,3.86574975056478e-06,-0.0163669385392573,-0.049585164092257
0.54,0.12,1.01518769906108,3.45305662731719e-06,-0.0151855270968004,-0.0590347264849449
0.54,0.14,1.0150285978172,-3.99485735545396e-06,-0.0150264226323849,-0.0682972723330823
0.54,0.16,1.05782699607806,-8.09652425099475e-06,-0.057825667363223,-0.0821448674851895
0.54,0.18,1.05575033949777,7.75130209964669e-06,-0.055748969865422,-0.090552207989597
0.54,0.2,1.01772533305965,-4.21833115483973e-06,-0.0177232112114243,-0.0944858005903444
0.54,0.22,1.05663073520907,-7.43400232377464e-06,-0.056629382839909,-0.106716109667395
0.54,0.24,1.05981796956284,-8.10458088470027e-06,-0.0598166802274366,-0.114413744591039
0.54,0.26,1.0637303696579,-7.38923002933265e-06,-0.0637291577130243,-0.121544491894895
0.54,0.28,1.07004038561052,8.58014033227479e-06,-0.0700392986295202,-0.12827807012866
0.54,0.3,1.05785358746222,-1.63909475191117e-05,-0.356350813191744,-0.148284478395705
0.54,0.32,1.04597896225869,6.09271412384468e-06,-0.0459773993416312,-0.135209608682701
0.54,0.34,1.09812857551938,-1.58312224573339e-05,-0.312730019345802,-0.135466142034972
0.54,0.36,1.11225096167279,-7.396565857562e-06,-0.294775508067993,-0.128350420625731
0.54,0.38,1.12340505121092,-1.04416824799865e-05,-0.278846757353327,-0.121006963602009
0.54,0.4,1.13215326296551,4.53021008605693e-05,-0.264648191507471,-0.113610414056719
0.54,0.42,0.560422107599703,0.48353853123744,0.397266189374229,-0.128809748810909
0.54,0.44,0.566766654029857,0.544402588662851,0.315908302693483,-0.117800719468703
0.54,0.46,0.590422857604311,0.5765689567346,0.251023679797793,-0.110194819257065
0.54,0.48,0.765011724745348,0.509041910437154,0.212725338034609,-0.153105608281299
0.54,0.5,0.772534651103316,0.519750075532515,0.16943963996881,-0.136631024181979
0.54,0.52,0.784997248286207,0.520707507659103,0.134067359905314,-0.121913544922004
0.54,0.54,0.798678687893624,0.516367419418778,0.104594779251349,-0.107990017213391
0.54,0.56,1.15468742560824,-2.02138942696945e-05,-0.194178613414886,-0.0641999067821145
0.54,0.58,1.15464075572292,-6.56154610663767e-06,-0.189019771736933,-0.0598020285774575
0.54,0.6,1.15435541682587,1.88374670078125e-05,-0.184381758291108,-0.0557772146745465
0.54,0.62,1.15389573683834,-4.54981551137878e-06,-0.180214830198534,-0.0521013030528482
0.54,0.64,0.934378250167738,0.392772738194443,0.0289901530644016,-0.0685128990473153
0.54,0.66,0.956582245318389,0.360079703418196,0.0235491648539239,-0.0607113629392163
0.54,0.68,0.972138673854232,0.330236794046262,0.0190892575279805,-0.0518362726647992
0.54,0.7,0.982135912122264,0.303473515044299,0.0152871460161123,-0.0423649120169046
0.54,0.72,1.14913300596082,-1.84274622357056e-05,-0.161253035797441,-0.0401484179033152
0.54,0.74,1.14381892013694,3.13683572149308e-06,-0.149688377184303,-0.0441428491404879
0.54,0.76,1.00946552077485,0.259551916143662,-0.0137557646097407,-0.0317229337212166
0.54,0.78,1.01886731269538,0.237256102309761,-0.0215046255649416,-0.0328875565612786
0.54,0.8,1.02728609125131,0.213404711063271,-0.0283845563238837,-0.0351995014612157
0.54,0.82,1.03441378056779,0.188569458317965,-0.0345655339548914,-0.0383806566750584
0.54,0.84,0.980532512187921,5.22287031386944e-07,0.0194703452509684,-0.0624486731467327
0.54,0.86,1.04412583370905,0.139784622531679,-0.0441256164871758,-0.0462198637654556
0.54,0.88,1.08807504383984,-1.60338292322342e-05,-0.0880743133233501,-0.063009771877881
0.54,0.9,1.03835106848738,-0.126196270840938,-0.03834810661211,-0.0510673205212619
0.54,0.92,1.03900146555079,0.110927243961821,-0.0390008615871188,-0.0532155408726186
0.54,0.94,0.983536384993687,-7.09465809749386e-07,0.016466413043853,0
0.54,0.96,0.98936987852948,-1.47310878009356e-06,0.0106328041348018,0
0.54,0.98,0.994847872846835,2.33529799630486e-06,0.00515470143040672,-5.56651965480119e-21
0.54,1,1.00000393712483,-2.60314571159094e-06,-1.46478066440158e-06,0
0.56,0,4.35039704120154e+153,0.1,0.1,0
0.56,0.02,1.00101348874598,3.49006821539885e-06,-0.0010110364300267,-0.00999461148121833
0.56,0.04,1.03489383441128,5.62610110827474e-06,-0.0348920522366082,-0.0206245587041605
0.56,0.06,1.00522624528845,-3.5951532491367e-06,-0.00522387622662956,-0.0298659323574552
0.56,0.08,1.01849542878544,-4.17814464959557e-06,-0.0184933221693563,-0.0399692486644287
0.56,0.1,1.01643178279358,4.10760582163193e-06,-0.0164296354425135,-0.049579704132517
0.56,0.12,1.01523720579347,3.48500329382469e-06,-0.0152350348086957,-0.0590232608769123
0.56,0.14,1.01489161178034,-2.07358595259717e-06,-0.0148894339050839,-0.0682711410599925
0.56,0.16,1.05797352736774,-8.41580334323684e-06,-0.0579722015479665,-0.0821250220607893
0.56,0.18,1.055982958296,7.95841459775813e-06,-0.0559815932666654,-0.0905310276106858
0.56,0.2,1.01787026213851,-4.23042410546917e-06,-0.017868143156721,-0.0944306282712322
0.56,0.22,1.05685534746372,-6.32342471756011e-06,-0.0568539995481584,-0.106646339164268
0.56,0.24,1.06041011218539,-6.34200714069094e-06,-0.0604088345794199,-0.114377812455299
0.56,0.26,1.0265207657116,-4.74432110348269e-06,-0.0265188178232444,-0.117223535887201
0.56,0.28,1.03186396044631,2.5646152159243e-06,-0.0318621183134136,-0.123830234072508
0.56,0.3,1.08081455204657,1.00396934225555e-05,-0.0808136781825052,-0.134483089330766
0.56,0.32,1.04549916216633,-3.94322268057925e-06,-0.0454975896600658,-0.134931668057334
0.56,0.34,1.09878204619597,1.62528462155639e-05,-0.311941476533474,-0.134784646113105
0.56,0.36,1.11278578692364,0.000110512839027352,-0.294054135370363,-0.127714712711337
0.56,0.38,1.12379902846092,4.33300558603569e-05,-0.278248488454914,-0.120426116122745
0.56,0.4,0.55416284950888,0.329328718315465,0.445845184194587,-0.134027207963473
0.56,0.42,0.561630029970213,0.481291601021889,0.399338987960099,-0.1256713839322
0.56,0.44,0.573820445587278,0.53937005674498,0.318600349407582,-0.116601756792534
0.56,0.46,0.597056558184101,0.571797345510045,0.253782133859774,-0.108836326198269
0.56,0.48,0.774397074465221,0.502663396384284,0.216075554772942,-0.151524923889686
0.56,0.5,0.781445527407502,0.513549174054106,0.172756712975166,-0.135020015531337
0.56,0.52,0.792900101136342,0.514980139035108,0.137300940710811,-0.120106865147941
0.56,0.54,0.805303661773696,0.51132801383662,0.107696983223461,-0.105908594759311
0.56,0.56,1.1546894691783,-7.61647405344176e-06,-0.194083321879597,-0.0640647406024176
0.56,0.58,1.15463784042827,-2.28851033508775e-05,-0.188931626154265,-0.0596922656557859
0.56,0.6,1.1543501794796,6.71365710858982e-06,-0.184320325271684,-0.0556856258100939
0.56,0.62,1.15388848777117,-2.0815655959728e-07,-0.18016225387658,-0.052025393299387
0.56,0.64,0.935821373757341,0.390569569054026,0.0316223861555238,-0.0650966236234261
0.56,0.66,0.956936200681848,0.358582895527224,0.0259838641255075,-0.0570795354066515
0.56,0.68,0.971567991265694,0.329422299518903,0.0213411957822162,-0.0481098469750795
0.56,0.7,0.980903126742853,0.306013078927623,0.0163946051994329,-0.03870091905627
0.56,0.72,0.989231501376627,0.298519703869106,0.00468220054867301,-0.0327422075251785
0.56,0.74,1.14465987770637,-1.55202726746858e-05,-0.151260970089261,-0.043043433037931
0.56,0.76,1.00905129540754,0.262362063195444,-0.0141812151002888,-0.0303176132104762
0.56,0.78,1.01867409186109,0.239712135417981,-0.0218732985141543,-0.0316419784069707
0.56,0.8,1.02727859336294,0.215705522379485,-0.02871347509869,-0.0340348028104422
0.56,0.82,1.03457735576293,0.190847911239668,-0.0348616984843698,-0.0372482302181044
0.56,0.84,1.04043297452809,0.165367053526876,-0.0404329372640751,-0.0410715759286119
0.56,0.86,1.04495243631932,0.140838430729328,-0.0449522458685372,-0.0452111848848681
0.56,0.88,1.02805225227204,0.165544783182386,-0.0280519718870768,-0.0461968843084036
0.56,0.9,1.02555448338177,-0.15913536197539,-0.0255509426493917,-0.0485047261932875
0.56,0.92,1.03746462483648,0.118292968850863,-0.0374640633193832,-0.0519925219625949
0.56,0.94,1.03750677810874,0.104648885671109,-0.0375060824914103,-0.0533262086305571
0.56,0.96,0.9893696046203,-1.54239465813331e-06,0.0106330780500858,0
0.56,0.98,0.994849783840162,-2.32531570196849e-06,0.00515279044537247,0
0.56,1,1.00000407520665,-2.65319367138728e-06,-1.6028647462914e-06,0
0.58,0,4.35039704120154e+153,0.1,0.1,0
0.58,0.02,1.00107694682834,2.98084331305287e-06,-0.00107449576248577,-0.0099946021018435
0.58,0.04,1.03489875610008,5.60677812800269e-06,-0.0348969740225562,-0.0206241379885302
0.58,0.06,1.02334030876304,-3.60067715100459e-06,-0.023338297979659,-0.0302775426837152
0.58,0.08,1.00486306421924,2.09773766083966e-06,-0.00486068803035452,-0.0396519199748295
0.58,0.1,1.01647832192728,3.97561491192312e-06,-0.0164761754954238,-0.0495736632333402
0.58,0.12,1.01534538315483,4.07830933941838e-06,-0.0153432143155662,-0.0590140113234913
0.58,0.14,1.01502276508175,-2.7177563105764e-06,-0.0150205897942123,-0.068255122150515
0.58,0.16,1.0150320891627,3.51830352671186e-06,-0.0150299141212507,-0.0772434505552579
0.58,0.18,1.01689832046063,-4.16414150033764e-06,-0.0168961822554341,-0.0859985720227257
0.58,0.2,1.05590044967523,7.87914062997078e-06,-0.0558990830131734,-0.0986855362515291
0.58,0.22,1.05734636116606,-7.73655513161549e-06,-0.0573450229482955,-0.106624056806691
0.58,0.24,1.06064370083521,-8.1058780269388e-06,-0.0606424278319458,-0.114276487132605
0.58,0.26,1.02696913038505,-3.39764957487097e-06,-0.0269671913782273,-0.117106219713587
0.58,0.28,1.0716603060645,6.4308903189874e-06,-0.0716592511026914,-0.128100189192
0.58,0.3,1.08171674482548,1.0827502266803e-05,-0.0817158888135539,-0.134345737153448
0.58,0.32,1.09781252843585,-1.25190957960537e-05,-0.0978119905520625,-0.140255840721354
0.58,0.34,1.09940172711375,-1.36340243187264e-05,-0.311186517287508,-0.134112995332297
0.58,0.36,1.1132392933909,-8.60560496219811e-06,-0.293436517866764,-0.127086462113745
0.58,0.38,1.12415801437447,-1.70517570033666e-05,-0.277696787471477,-0.119853199795188
0.58,0.4,1.13270217827845,-2.25045492645296e-05,-0.263688902949284,-0.11256870285101
0.58,0.42,0.562427399168995,-0.479280021540915,0.401362436973078,-0.122629635197123
0.58,0.44,0.58063320434131,0.534519926333029,0.321185967979349,-0.115443133636566
0.58,0.46,0.603410933039555,0.567219502512123,0.256436286073866,-0.107524074182681
0.58,0.48,0.779902403702793,0.498531552278586,0.219024726626271,-0.148729818023808
0.58,0.5,0.789361447830571,0.507977138664629,0.175924272181543,-0.133230890748823
0.58,0.52,0.799376519066743,0.510212054546029,0.140312916234622,-0.117977913275595
0.58,0.54,0.811906351314649,0.50629505029,0.110754756835791,-0.103976357997521
0.58,0.56,1.15469098310338,3.05643306296843e-07,-0.193985352064337,-0.0639290027399244
0.58,0.58,1.15463564857989,2.97184601227281e-06,-0.188862836799682,-0.0595827912949754
0.58,0.6,1.1543444336294,-5.38435541652716e-06,-0.184252969735045,-0.0555973406996238
0.58,0.62,1.15388136504507,1.6275860871315e-06,-0.180110645255931,-0.0519524712297067
0.58,0.64,0.9383422540202,0.386634303102255,0.0347547984250292,-0.0621008666759919
0.58,0.66,0.957153813337477,0.357189942256204,0.0283570814303192,-0.0536280591103688
0.58,0.68,0.970809647189068,0.329099468078433,0.0233977867465425,-0.0445660943270358
0.58,0.7,0.979516591087481,0.312785659635356,0.0157558675429461,-0.0355933365632028
0.58,0.72,0.988100682970145,0.302907879961027,0.00413993426576577,-0.0306878981343373
0.58,0.74,1.14544164849616,-8.96666208560949e-06,-0.152791369670342,-0.0419810206832859
0.58,0.76,1.00859563403086,0.265011099811804,-0.0145742048108626,-0.0290253005035396
0.58,0.78,1.01844064011176,0.242057720997951,-0.0222209808172289,-0.0304749645351251
0.58,0.8,1.12256187538671,5.23831826006354e-06,-0.122561827196455,-0.0527970013437322
0.58,0.82,0.980511068628364,-3.12359955692823e-06,0.0194917892708512,-0.0723945653530356
0.58,0.84,1.04067417103044,0.167656881774487,-0.0406741611824118,-0.0399891916329456
0.58,0.86,1.0450089178848,0.14361682842194,-0.0450087560283035,-0.0440884810355247
0.58,0.88,1.04002636404048,0.141529142887063,-0.040026082987636,-0.0464694494298982
0.58,0.9,1.02726310470262,-0.158290424410919,-0.0272596061211565,-0.0475685204478608
0.58,0.92,1.03428442867499,0.129598152829047,-0.034283916060023,-0.0505171407265178
0.58,0.94,0.98353638171404,-1.62572258130416e-06,0.0164664163326266,0
0.58,0.96,0.989370029888128,-1.76920519079203e-06,0.0106326527760885,0
0.58,0.98,0.994849415565642,-2.32948498297957e-06,0.00515315872722408,0
0.58,1,1.00000295059474,-3.10781772203761e-06,-4.78226070383032e-07,0
0.6,0,4.35039704120154e+153,0.1,0.1,0
0.6,0.02,1.00103069628101,3.40750843546395e-06,-0.00102824430458723,-0.00999450904845044
0.6,0.04,1.00741795744169,3.70870402567905e-06,-0.00741563180184316,-0.019982711017492
0.6,0.06,1.02328625096526,-4.31121480912392e-06,-0.0232842391056395,-0.0302736340023382
0.6,0.08,1.01853619560107,-4.20309252264979e-06,-0.0185340897910581,-0.0399625448038255
0.6,0.1,1.01614447849005,6.86492717521226e-07,-0.0161423254225704,-0.0495531498713051
0.6,0.12,1.00536643976273,2.54950998747098e-06,-0.00536407353451861,-0.0587681004122755
0.6,0.14,1.01523233489245,-4.06598898498548e-06,-0.0152301637365927,-0.0682420928599272
0.6,0.16,1.0583765782663,-7.71818110745676e-06,-0.0583752604253978,-0.0821050768227664
0.6,0.18,1.0564020630355,8.0746098841132e-06,-0.0564007062967653,-0.0904804473577282
0.6,0.2,1.05636007186134,5.66189036984841e-06,-0.0563587142677882,-0.0986845168482451
0.6,0.22,1.0576554738609,-8.00974191144889e-06,-0.0576541417543714,-0.106569277261031
0.6,0.24,1.02307430773974,-4.51110843476372e-06,-0.0230722916858708,-0.109886127310081
0.6,0.26,1.02709246635729,-4.57629082631854e-06,-0.0270905297782731,-0.116976271111328
0.6,0.28,1.07208187037998,9.63281144098721e-06,-0.0720808237879668,-0.127943057455967
0.6,0.3,1.08276408060213,1.01993259842841e-05,-0.0827632452994108,-0.134233388856569
0.6,0.32,1.09927943617926,-1.23977298976414e-05,-0.0992789273106788,-0.140127552232096
0.6,0.34,1.10001367287012,-3.67752828934796e-06,-0.310441185834491,-0.133456332877492
0.6,0.36,1.11371177334501,1.94373271182989e-06,-0.292792300824059,-0.126473477247372
0.6,0.38,1.12451390193457,-2.11146524544784e-06,-0.277146401561805,-0.1192932849396
0.6,0.4,1.13298205093291,6.05452821430623e-05,-0.263195317022089,-0.112071058116969
0.6,0.42,0.568368202685807,0.474878586060463,0.403654005126605,-0.121392659087251
0.6,0.44,0.587132797527258,0.529850790590442,0.323710775890556,-0.114341600054727
0.6,0.46,0.609542145037503,0.562807607681366,0.258988648136277,-0.106259909672501
0.6,0.48,0.638940222808447,0.57712576444153,0.206731820820272,-0.0991588690520429
0.6,0.5,0.796169251820865,0.503107170019204,0.178921204050115,-0.131223102251307
0.6,0.52,0.805806402869252,0.505474998886781,0.143269301705411,-0.115996409057489
0.6,0.54,0.818985985225209,0.500900163578255,0.113845858050717,-0.102338884210162
0.6,0.56,1.15469207219931,8.50757220145809e-06,-0.193887932973305,-0.0637976492395307
0.6,0.58,1.15463208487214,1.36050320151214e-07,-0.188780243535326,-0.0594724814053716
0.6,0.6,1.1543385451286,-1.72944384742824e-05,-0.184183959083504,-0.0555097838803292
0.6,0.62,1.15387349577362,1.28672818156686e-05,-0.180053432735089,-0.0518804661245424
0.6,0.64,0.944840309511053,0.375374613816912,0.0398734547829955,-0.0603947242893784
0.6,0.66,0.957241441388537,0.355890339627644,0.0306555995045542,-0.0503472638429726
0.6,0.68,0.969866315514363,0.32951840457746,0.0251833565642374,-0.0411978175769506
0.6,0.7,0.977937815931652,0.318649892374563,0.015192875207712,-0.0329422014981142
0.6,0.72,0.986925393439266,0.30688226526195,0.00365793629125714,-0.0288681005800245
0.6,0.74,1.14616404985144,9.79933749351261e-06,-0.154273339311411,-0.0409552823186312
0.6,0.76,1.00810822688693,0.267510739080636,-0.0149341403024922,-0.0278203897951705
0.6,0.78,1.0181703082693,0.244290733202098,-0.0225402753387404,-0.0293736907119653
0.6,0.8,1.12406675342571,9.31250060347504e-06,-0.124066735040766,-0.051777957242827
0.6,0.82,0.977735074798636,2.72705015397956e-06,0.0222678379491661,-0.069796871201347
0.6,0.84,0.974177676847393,-1.36455126222919e-06,0.0258253063027318,-0.0541477353267882
0.6,0.86,0.972032102342217,-2.14060499632531e-07,0.0279709232338507,-0.0372119490318039
0.6,0.88,1.0420315095578,0.139565792799972,-0.0420312487481076,-0.0457567859656788
0.6,0.9,0.970597566739011,-4.26665836942705e-08,0.0294054872091229,-4.36934305260864e-06
0.6,0.92,1.03866390190446,0.121291721709031,-0.0386633937642407,-0.0503521839564945
0.6,0.94,0.983536132195695,4.82226449168625e-07,0.0164666658350558,-2.41761179422711e-22
0.6,0.96,0.989370025118693,-2.1152809467257e-06,0.0106326575490408,0
0.6,0.98,0.99484850617543,1.44444621964346e-06,0.00515406809809372,-1.86877973519381e-21
0.6,1,1.00000421457418,-2.90196952699307e-06,-1.74223255323227e-06,0
0.62,0,4.35039704120154e+153,0.1,0.1,0
0.62,0.02,1.00101843930438,3.50805485576085e-06,-0.00101598708651749,-0.00999444288948082
