zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,power,test_FLAG
0.01,0.89,0.441197338170068,0.55110996479324,-0.0243871582010553,0.0320955894873632,-0.598771450877205,false
0.01,0.9,0.443693289441831,0.549572988213685,-0.0254695260886397,0.0322189026943394,-0.625345442197893,false
0.01,0.91,0.445871710842838,0.548317027741351,-0.0264288093224583,0.032255647599564,-0.653020817775513,false
0.01,0.92,0.448680687899463,0.546189376312718,-0.0267557454030011,0.0319011545043431,-0.680013469929796,false
0.01,0.93,0.449585032948294,0.546354460916748,-0.0280682130879068,0.0321441467614916,-0.711317627409679,false
0.01,0.94,0.451927934142547,0.54459097376067,-0.0277837418158251,0.0312801409212635,-0.740325641104462,false
0.01,0.95,0.453721256011995,0.54355520341948,-0.028214889667632,0.0309536524327677,-0.771113613617554,false
0.01,0.96,0.455415061794073,0.542700567509818,-0.0292756167898051,0.0311751561260224,-0.802630904676063,false
0.01,0.97,0.457064633318529,0.541779863002751,-0.0298056890482403,0.0309762881056469,-0.834894597031158,false
0.01,0.98,0.458591879009107,0.541033177920475,-0.0307949456680872,0.0311849354108609,-0.868100039743457,false
0.01,0.99,0.460003188969936,0.540323900227034,-0.031259926893825,0.0309478146123314,-0.902237981555544,false
0.01,1,0.461554077287408,0.539477832360203,-0.0322862059438448,0.0312692337253843,-0.936671125102689,false
0.02,0.01,-0.979614223538522,0.028574860683946,-0.0458873056983519,-0.00307832664985574,-0.00402868172306414,false
0.02,0.02,-0.976077245831997,0.0255070796493481,-0.0445115187581082,-0.00492350826985988,-0.00803785842542162,false
0.02,0.03,-0.986034083604721,0.0334494549104996,-0.0472925222770552,-0.000127481026886689,-0.0121329038844014,false
0.02,0.04,0.49379464872498,0.648170863610552,-0.232782564047478,0.0908293103343492,-0.0253649376800397,false
0.02,0.05,-0.981286875867803,0.0306997714860216,-0.0469324686983026,-0.00248537174503113,-0.0200807632298042,false
0.02,0.06,-0.980158779350606,0.0299060759516713,-0.0465846077968975,-0.00316770965872626,-0.0240403270358359,false
0.02,0.07,0.430113448546841,0.709784616315049,-0.221960145337946,0.0820751610473229,-0.0475136061601597,false
0.02,0.08,0.433204945930601,0.706513493481201,-0.224687770396083,0.0849825300245851,-0.0538789682051404,false
0.02,0.09,-0.994415933730447,0.303134304895315,0.0644389508462652,0.0892563009775546,-0.0536173008294536,false
0.02,0.1,-0.97873525823216,0.0293669572462722,-0.0461091580834241,-0.00452770562525503,-0.0397006943846213,false
0.02,0.11,0.45131649350959,0.694377217233697,-0.233210633002399,0.0875296778200748,-0.0716032808507091,false
0.02,0.12,-0.979205652215827,0.0299600339396997,-0.046041768974361,-0.00471778427152325,-0.047387339316037,false
0.02,0.13,-0.978916639499039,0.0299623284874052,-0.0459362213929444,-0.00511467990813711,-0.0511752638190591,false
0.02,0.14,-0.979664805220262,0.0311653218543049,-0.0465135513997064,-0.00499217347185137,-0.054943006364197,false
0.02,0.15,-0.992336660670717,0.041744294660706,-0.0504636346500215,0.0010514844695796,-0.0591695856707084,false
0.02,0.16,0.498367201618381,0.661828165696883,-0.256814635423794,0.0966310593892507,-0.0953443090435633,false
0.02,0.17,-1.00288740356972,0.309117213621378,0.0549821342567896,0.0908799253974328,-0.0967493071117921,false
0.02,0.18,-0.981959671702781,0.0338345905272831,-0.0467769330583879,-0.00510317000864982,-0.0695952556948162,false
0.02,0.19,-0.40236520377953,0.674403980709791,0.184122017844808,0.543930488341154,-0.1767530615424,false
0.02,0.2,-0.239607152492152,0.402658449274136,0.43231849637307,0.404714321485012,-0.175801476472985,false
0.02,0.21,-0.424588993190159,0.74592679009206,0.205246157700213,0.473501638898294,-0.164903606251699,false
0.02,0.22,-0.427969162375478,0.77072165804932,0.213708713116821,0.443621831471543,-0.157354268704499,false
0.02,0.23,-0.427365337791874,0.790164903182413,0.221367705067836,0.415913320701495,-0.148913460102412,false
0.02,0.24,-0.181804120032648,0.497440074692307,0.147163123982775,0.537285722889284,-0.137926893342642,false
0.02,0.25,-0.415586641956418,0.815649725056606,0.235219584318173,0.364793183380826,-0.130128051651355,false
0.02,0.26,-5.78870805532244e-06,1.04194628685937e-05,4.68555361417725e-06,0.999996028201183,-0.0259937152131594,false
0.02,0.27,-0.390807537605177,0.825841802014473,0.248392549541429,0.316644306327922,-0.110503967552513,false
0.02,0.28,-0.369334513482203,0.821784473070015,0.244567740349916,0.303051500117477,-0.100643899711077,false
0.02,0.29,-0.344343697326035,0.814529124409304,0.225173519129063,0.304709156294203,-0.0905790310762551,false
0.02,0.3,-0.329229327018572,0.815316910758905,0.206399654860142,0.307580106227555,-0.0820577107301363,false
0.02,0.31,-0.330430481099091,0.828018782512472,0.191185158531291,0.31129367403635,-0.0764501427210894,false
0.02,0.32,-0.346162430600569,0.849928824240625,0.183363063144863,0.312937841531712,-0.0735486632355438,false
0.02,0.33,-0.369237303248708,0.875070685415604,0.182850711831062,0.311383486737889,-0.0724130770548172,false
0.02,0.34,-0.401732016183237,0.906823704662059,0.181557278184108,0.313419406956519,-0.073039528946705,false
0.02,0.35,-0.423121692295436,0.92563459850604,0.195030788245676,0.30252455780051,-0.0746150173810899,false
0.02,0.36,-0.418372766769207,0.955783930978141,0.187820747417545,0.274833223062216,-0.0834528388318526,false
0.02,0.37,-0.399553027262793,0.959660073222531,0.197349757518055,0.242605148843277,-0.089882150610478,false
0.02,0.38,-0.394052303958531,0.992933847630428,0.177895137049889,0.223282482386982,-0.0975412330109394,false
0.02,0.39,-0.97627468381282,0.423106239620693,-0.200303016008523,0.12803210279054,-0.0733933170496699,false
0.02,0.4,-0.361829222332884,0.919921028805053,0.0701627377813735,0.1828237483373,-0.095059184507341,false
0.02,0.41,-0.420463019876859,0.902854711442038,0.103254074375596,0.123844056266691,-0.112153568939713,false
0.02,0.42,-0.300986958194095,0.99173930148134,0.155008015975246,0.133566358214436,-0.104630044710491,false
0.02,0.43,-0.393907146593962,0.888977520680511,0.0990638783146691,0.0861390973380254,-0.115257150813055,false
0.02,0.44,-0.0969608663319205,0.94276293224872,0.106963874553455,0.0472671342431734,-0.0867844387772736,false
0.02,0.45,-0.0257415721759191,0.948399317096591,0.0559903816217404,0.0213789630384545,-0.0686937038783096,false
0.02,0.46,-0.0375331630118512,0.952216511381248,0.0614526876541281,0.0238917513500487,-0.0599660758309386,false
0.02,0.47,-0.0102995175068081,0.981617678477467,-0.0185792106180353,-0.00785655429683742,-0.0395474447079679,false
0.02,0.48,-0.0161804042744091,0.981364767561896,-0.0146235254632391,-0.00648041292461118,-0.0237270755149934,false
0.02,0.49,-0.0241848734484935,0.979788190673487,-0.0112356280844579,-0.00503915077605835,-0.0082607121719434,false
0.02,0.5,-0.0291035541004041,0.980946393016649,-0.00397232973778271,-0.00489853377826159,-3.03105007569872e-05,false
0.02,0.51,-0.0171263390782384,0.985777699310238,-0.00808439872615267,-0.0032777132746827,-0.00883231903921129,false
0.02,0.52,-0.0117889206316184,0.988660683646928,-0.00774642757554269,-0.00317533032253008,-0.0262290769886902,false
0.02,0.53,-0.0108555291493157,0.988642944525057,-0.00839418665797979,-0.00349117466351307,-0.0467722323586816,false
0.02,0.54,0.00408590147022893,0.99235812602848,0.00242036173333737,0.00115799163080019,-0.0685387723043454,false
0.02,0.55,0.0124492725396318,0.97728294144017,0.00679112929527434,0.00349927659656001,-0.0903747094240426,false
0.02,0.56,0.0199710333661723,0.964591950706245,0.00997699511499294,0.00548281408969503,-0.113087250894338,false
0.02,0.57,0.0287389462632863,0.95067774820089,0.0129821321417843,0.00762412388209645,-0.136046524357159,false
0.02,0.58,0.0412478027951111,0.931436552498782,0.0166834462499592,0.0106553477064792,-0.158539213815563,false
0.02,0.59,0.0500420740768695,0.919488414975372,0.0181880666949911,0.0123046421803891,-0.18197071779076,false
0.02,0.6,0.0608433299964972,0.905074307582971,0.0198022376723535,0.0143033705463509,-0.205005470309999,false
0.02,0.61,0.0724407280049302,0.890302505579549,0.0210329272199557,0.0162470965086455,-0.227712506162122,false
0.02,0.62,0.0846474586550834,0.875419139606016,0.0218741549478039,0.018082477446666,-0.249985947767254,false
