0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4.61892223060277e-06,-0.0361226236392255,-0.110501072326103,-0.0450932527132081,-0.10400697527918,0.0136761451408832,-0.141323759055405,-0.252608246249188,0.0732985072085142,-0.306403359709496,0.0010888574683711,-0.28480298700277,0.0820422568980859,0.0931760167816677,-0.0382885097996649,-0.0137695443563541,0.0621408161838971,0.0873788711579731,0.0940655713964535,0.0930000507603376,0.0978720577612472
4.61892223060277e-06,0.0434390661285649,-0.0567900240387393,-0.108253966521074,-0.110975305629505,-0.0950170814827932,-0.108414654734859,-0.0140289679870866,0.0243744755999931,0.0614207109634932,0.0489180164154662,0.0865506142657475,0.0241846149557749,0.0316701821730373,0.0945552760143628,-0.0896440175131402,0.080827421387058,0.080711399296458,0.099972555900608,0.0954395408818201,0.0527851863656452
4.61892223060277e-06,-0.0379974009593337,-0.0562403856061689,-0.0491208561778313,-0.0433808471152378,-0.095138663829095,-0.0568869463260863,0.0989477577678104,0.459265134981781,0.0492608314986148,0.0922042325729734,0.0628872802627344,0.0891462192322877,-0.0765680691621866,0.0485333054847245,-0.160475217907238,0.0636669408959909,0.0881653812380009,0.093768817411296,0.158546553980788,0.0981220901614871
4.61892223060277e-06,-0.0020277227573082,-0.046120979392374,-0.0613883968732087,0.124312803885509,-0.121881243305395,-0.0460893689159842,-0.0655131612118301,-0.120776127229462,-0.0141824798945701,0.0347018888361105,-0.0869929990714605,0.0977548107944299,-0.0346803620740483,0.0663783672520393,0.0811816784838368,0.0043939568171598,0.0866067282966388,0.105614642332559,0.0957321937782856,0.0788790825427954
4.61892223060277e-06,-0.0098559824957107,-0.0559824044002494,-0.0599177725586484,-0.0813032588450168,-0.0794461125642104,-0.13132149003422,-0.125644612169256,-0.0980194353424216,0.0087848632856259,-0.0959411211892408,0.0921650882970092,0.0690740282383132,0.0344142476687589,0.0782420333766279,0.149482673912815,0.0625278049616792,0.111407074571846,0.069781044244725,0.0871465035158241,0.0811564273724446
4.61892223060277e-06,0.0028043052766636,-0.0172627632177274,-0.0733015128390786,-0.0619489276149898,-0.0651847795764772,-0.0855248669936167,-0.121884076307744,0.243325657079553,0.0504068162401227,0.0040229994786482,0.0608925043338194,0.0066011331139577,0.0947264127496321,0.0983094307752865,-0.121330235949884,-0.0799216722309093,0.080914871143343,0.0888277078834357,0.0952085727258675,0.0745781236596643
4.61892223060277e-06,-0.0177670069114227,0.0076478000298672,-0.0833658769585813,-0.0323839375883543,-0.11323183449263,-0.128697776970689,-0.149585570227687,0.0703433561466693,-0.211493556721973,0.213004223430955,0.0335979385136717,0.0775438336498425,-0.0344004531438712,0.0426395361068599,0.0949678226354458,0.0828792665572748,-0.0038426567421013,0.100430232360491,0.0716113962977635,0.0759476066700198
4.61892223060277e-06,-0.0162145358491871,-0.0022220653451918,-0.0680622014603314,-0.008789461743315,-0.012384762403696,-0.221548360810117,0.0127610089950622,0.0154044906047475,-0.0146746154343148,-0.0860021537797556,-0.0965000913540347,0.118958884412427,0.093505055147969,0.0210408947123025,0.0963524704362761,0.0891621570136674,0.0005459329918136,0.0899309767425084,0.118581993907383,0.110473312834842
4.61892223060277e-06,-0.0270403588380594,0.0203895899150181,-0.0403962068586516,-0.0660989759319956,-0.0979811596807313,-0.0095589537773971,-0.00458414376138,-0.0489586575763057,0.059962947119583,0.144013559229558,-0.175242808291404,-0.084651470849788,-0.0620458321308629,0.0977641784758408,-0.0260561009890416,0.0787564844740585,0.0695062541506724,0.0898700033971911,0.0800801888526259,0.108174946121571
4.61892223060277e-06,0.0040939643214163,-0.0087764092153044,-0.0362420978437999,-0.0679961398568796,-0.178292733989969,-0.134168969086176,-0.0640261056897847,-0.104745841111054,0.0671168024127805,-0.106949725624027,-0.0375622702233956,0.0352442522071206,-0.338194533354285,-0.113404678108079,-0.011234915041085,0.0990213218355029,0.0988970911002624,0.090338961395801,0.0715586846703699,-0.229293623678143
4.61892223060277e-06,-0.0143387528988835,-0.0319186433226683,-0.037196696110213,-0.0495929816870794,-0.0726423260444862,-0.0865637568932536,-0.0187290080491038,0.0477583822250773,-0.0062017809584472,-0.0146966465038325,-0.23500342149201,-0.0134527207042072,0.0290337393368651,0.399220429949274,0.0772058094451649,0.0558280337403495,0.0153939529048343,0.0918759662800724,-0.171984675033936,0.0359541668324584
