zeta,omega_ratio,solution_1,solution_2,power,test_FLAG
0.02,0.92,1.0000024723366,1.09073211040522e-06,-0.0557274259423685,false
0.02,0.93,1.00000247237106,-2.39370079995054e-06,-0.0478611314054316,false
0.02,0.94,1.00000247233324,1.43056010583399e-06,-0.0398191341800153,false
0.02,0.95,1.00000247235091,-3.5600996132949e-07,-0.0316555226237649,false
0.02,0.96,1.00000247234982,-2.46030534617376e-07,-0.0234714185092448,false
0.02,0.97,1.00000247234851,-1.13190632803102e-07,-0.0154705774992771,false
0.02,0.98,1.00000247234612,1.28138310504384e-07,-0.00809504866719995,false
0.02,0.99,1.00000247234409,3.33452093043634e-07,-0.00233569653294657,false
0.02,1,1.000002472128,2.20527933177836e-05,-3.2411198186671e-20,true
0.03,0.01,2.48506408123084e-05,0.999990027459039,-0.00998371768827208,false
0.03,0.02,2.03800626061434e-05,0.999992266268374,-0.0199196501777508,false
0.03,0.03,1.58746152188806e-05,0.999994522539757,-0.0297837981196682,false
0.03,0.04,1.13291421479324e-05,0.999996798855498,-0.0395521617157446,false
0.03,0.05,6.73359900431077e-06,0.999999100245702,-0.0492007409515001,false
0.03,0.06,2.07874614186694e-06,1.00000143133747,-0.0587055354609631,false
0.03,0.07,-2.63689537653326e-06,1.00000379287143,-0.0680425439537756,false
0.03,0.08,-3.45970499118554e-05,0.999995090381472,-0.0771862491467752,false
0.03,0.09,-3.75635405206435e-05,0.999993609457403,-0.0861148055572501,false
0.03,0.1,-6.88464366706732e-06,1.00000592009034,-0.0948074544397947,false
0.03,0.11,-1.15617598669862e-06,1.00000305134578,-0.103234075573587,false
0.03,0.12,4.61020132796759e-06,1.00000016361655,-0.111373051951935,false
0.03,0.13,1.04297023842687e-05,0.999997249283619,-0.119200388208372,false
0.03,0.14,1.62998287996614e-05,0.999994309598144,-0.126692088618331,false
0.03,0.15,2.22167494790132e-05,0.99999134647869,-0.133824158675107,false
0.03,0.16,2.81830654098987e-05,0.999988358622715,-0.140572603447023,false
0.03,0.17,3.42009613125716e-05,0.999985344936139,-0.14691342830094,false
0.03,0.18,2.96945131124277e-05,0.999987601708716,-0.152826198445345,false
0.03,0.19,2.2970067810611e-05,0.999990969226344,-0.158285847421762,false
0.03,0.2,1.59616905046198e-05,0.999994478933549,-0.163266529863774,false
0.03,0.21,8.6594846813149e-06,0.999998135786379,-0.167744245376258,false
0.03,0.22,1.03649442735154e-06,1.00000195328402,-0.171694994179905,false
