zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,power,test_FLAG
0.01,0.76,-1.10189657425754,3.98261659200331e-07,0.0866793593116204,-4.49961253009321e-07,0.0157035277876935,-0.0456898752003586,false
0.01,0.77,-1.09655207555231,-4.06877787439969e-06,0.0813661339583185,-1.1976823400002e-06,0.0152117201412856,-0.0476264270289719,false
0.01,0.78,-1.09098868094135,1.3848443471077e-05,0.0762713614192813,-1.18286046527472e-06,0.0147172288762077,-0.0494743654156289,false
0.01,0.79,1.08607276966759,0.00300281401292055,-0.0719653514757407,-1.92311279978725e-05,-0.0141072352103074,-0.0520702019366892,false
0.01,0.8,1.08047722910016,1.0614400390557e-05,-0.066744222222168,-1.22001214345648e-07,-0.0137326695697121,-0.0528934454937883,false
0.01,0.81,-1.075280164464,-0.00190180278070098,0.0622934909771925,0.00029152182015624,0.0129862110336775,-0.0550746375407273,false
0.01,0.82,-1.07071772280901,8.31080616663689e-06,0.0579844286967684,1.07336670634274e-06,0.0127327239905478,-0.05573714372994,false
0.01,0.83,1.06607039351405,-4.01992478532775e-06,-0.0538503158534505,-6.98148481080733e-07,-0.0122193953706663,-0.056851607070248,false
0.01,0.84,1.06155763117145,-3.12753759024552e-06,-0.049862470766637,-1.37503651710408e-08,-0.01169436812411,-0.0577028650030413,false
0.01,0.85,1.05226731749549,0.00457776245927688,-0.0418505057900521,0.00128957623051648,-0.0104158814143632,-0.0621261360966541,false
0.01,0.86,1.02484325677234,0.0210058378552276,-0.0204172949795969,0.00176299726681296,-0.00442443326918388,-0.0684501854224854,false
0.01,0.87,1.04880908447417,-0.00286180374813166,-0.039423445250635,0.000429486262829921,-0.00938449213569264,-0.0591873607215817,false
0.01,0.88,1.04455851323019,1.40196234351967e-06,-0.035125464806178,4.37154267546299e-07,-0.00943183048018226,-0.0576337023614079,false
0.01,0.89,1.01880035611104,0.00064326696840006,-0.0141826878077895,0.000407895505184381,-0.00461577284409497,-0.0572271148252073,false
0.01,0.9,-1.02630425924667,0.0135769095806917,0.0205176900461317,0.00547154797432452,0.00578449518326854,-0.0549082711930548,false
0.01,0.91,1.02084446730922,0.0108214799049723,-0.0161798340442156,0.00526744453515501,-0.00466307299880192,-0.0530249346225141,false
0.01,0.92,1.00876457807303,-0.000274162983716888,-0.00626109770824441,-0.000699174467151436,-0.00250124989670899,-0.0443420392304923,false
0.01,0.93,1.00551070878296,-2.50966993080085e-08,-0.00374699151131694,2.90377682354543e-07,-0.00176142356013325,-0.0390370068826111,false
0.01,0.94,1.0051611293426,-2.06848489136472e-05,-0.00345403593904026,0.000128283517267965,-0.00170479539647203,-0.0336626917724089,false
0.01,0.95,1.00420937765983,-0.000202661677120787,-0.00275091557478328,0.000709265722153177,-0.0014561566005055,-0.0284442502690777,false
0.01,0.96,1.00236285549047,-1.6286661515593e-05,-0.00132706384490133,2.52087195651403e-05,-0.00103340769912552,-0.0219375968129868,false
0.01,0.97,1.0014282403331,-7.73949659505542e-05,-0.000616930477246694,6.72211295448645e-05,-0.000808899600343451,-0.0157663589524923,false
0.01,0.98,1.00008147017166,1.06421931757083e-06,0.000362781780817059,-8.70766993521569e-07,-0.000441798620025632,-0.00914606742481265,false
0.01,0.99,0.999155869805685,-2.20340543592956e-08,0.00100452789166499,-3.33483699956583e-08,-0.000157914850131319,-0.00250359341437057,false
0.01,1,0.999708758875314,0.000421716305786463,0.000438234960904406,-8.05639084589222e-05,-0.000144522380057351,-4.60829743096005e-20,true
0.02,0.01,-0.147260733235683,0.987391900694067,0.131327138413882,-0.0143134847219407,0.0159279422777764,-0.0107299135325119,false
0.02,0.02,1.00145806750786,1.56295181623903e-06,-0.0333619528589272,8.6970587521344e-07,0.0319075910353707,-0.00810016289285839,false
0.02,0.03,-1.00163286472292,-2.25368187166161e-06,0.0336563270326056,-8.81339767412688e-08,-0.032027169290951,-0.012136088206931,false
0.02,0.04,1.00185328575997,6.3253709160323e-07,-0.0342511184125168,-1.71740485995255e-06,0.0324015501710351,-0.0161580103566961,false
0.02,0.05,1.00213632590232,6.22837660563879e-05,-0.0338649210759449,-3.57601447333595e-05,0.0317322813563649,-0.0201643790077015,false
0.02,0.06,1.00248604388681,1.0398205844825e-06,-0.035110279859015,-2.34433308362793e-06,0.0326279499518814,-0.0241435740278379,false
0.02,0.07,1.00289191919088,-7.59804950853111e-07,-0.0353716734975483,9.79434451565275e-07,0.0324834544289988,-0.0280997741470093,false
0.02,0.08,1.00334743433942,1.46538371318078e-05,-0.0359288411723445,-6.95779680260575e-06,0.0325851021280595,-0.0320274934837142,false
0.02,0.09,1.00387694970271,-5.60316892211837e-07,-0.036557417896642,1.72787902192982e-06,0.032684156740973,-0.0359198875835832,false
0.02,0.1,-1.00450134004147,-1.95364348981494e-06,0.0381605200469338,-6.87427543636729e-07,-0.033662894935192,-0.0397745221512907,false
0.02,0.11,-1.00515992707041,8.91124893964097e-08,0.0387052042128278,9.4331292888437e-07,-0.0335489746242426,-0.0435854993713906,false
0.02,0.12,-1.0059346370714,-5.74356392543078e-06,0.0400384395561915,9.67278352902534e-07,-0.0341075066808957,-0.0473490657718422,false
0.02,0.13,-1.00677265152172,-7.16659097331062e-06,0.0411375272271767,1.98441875708259e-06,-0.034368573679706,-0.0510593117934706,false
0.02,0.14,-1.00774888132174,3.01712166062735e-06,0.0427862988879571,1.05435775763961e-08,-0.0350411228584282,-0.0547111085527027,false
0.02,0.15,-1.01015412657999,1.70296044115586e-05,0.055160717177445,-3.13595009579001e-06,-0.0450106426973104,-0.0589222098570905,false
0.02,0.16,0.0418511792590515,-0.163194977293206,0.402147367443712,0.74822704430768,-0.027627286240874,-0.185198368499621,false
0.02,0.17,-0.000111147745726347,-0.000504366013135506,-0.00121300513017491,-0.00279953552363923,0.9982044505118,-0.104512984890362,false
0.02,0.18,5.9374532687349e-06,-4.26157703239831e-06,1.47097500306044e-05,-6.24877935017358e-05,1.00003343632601,-0.0708158874357652,false
0.02,0.19,1.49357032615511e-06,-1.70882176764548e-06,3.96113501748672e-06,-3.82510110863189e-05,1.00003426558677,-0.031650584038007,false
0.02,0.2,-0.000194626112664905,-6.88683916966832e-05,4.7332805977575e-05,-0.000428578229611101,0.999678976614836,-9.02405915133954e-19,true
0.02,0.21,-2.57072386761443e-06,4.18713869400287e-06,-1.18489421454989e-05,2.95605890841957e-06,1.00000635908796,-0.0361032610266351,false
0.02,0.22,0.0352839470807573,0.0387840190935786,0.0165586771699578,0.601140777706647,0.395240000953796,-0.0691791391579534,false
0.02,0.23,-2.16907602048034e-05,0.000431519641721686,-0.000105710148869527,0.998371635800389,-0.00161165490924535,-0.0557707423507246,false
0.02,0.24,-1.65931313088043e-07,-2.22369137665286e-09,-1.38214168993927e-05,1.00002076182264,-1.01341790663977e-05,-0.0234692997103839,false
0.02,0.25,0.000376600034766134,0.000139221676756715,0.00369694104412406,0.994624529771798,0.00245767768272683,0,true
0.02,0.26,3.23344887515582e-07,1.6740401996856e-06,-9.55281678329757e-06,1.00002300237556,-1.80691847391423e-05,-0.025993180210545,false
0.02,0.27,0.0781674153216576,0.00795737036847314,0.380584499217331,0.648006502067759,-0.00466042247391579,-0.0796068733896238,false
0.02,0.28,0.0908209240205477,0.00276309338658081,0.540489446377129,0.500157858272363,-0.0129306362028791,-0.0933786355913432,false
0.02,0.29,0.0846183589109991,-0.0581651615080038,0.816927094505306,0.23693210712758,0.0185605002489978,-0.0862885953516893,false
0.02,0.3,7.74843690980395e-06,1.21787569247163e-05,0.999991991195965,2.79917995980202e-05,-7.45063854467218e-06,-0.0708209841229113,false
0.02,0.31,-2.09636693993105e-05,-2.91207658410851e-05,1.00001283527593,1.16021678361746e-05,2.50797788137318e-06,-0.0478627372966195,false
0.02,0.32,-7.222691355383e-07,1.93011171806942e-05,1.0000005002091,1.22917564472056e-05,-7.18540617537958e-06,-0.0234714668140816,false
0.02,0.33,1.72804576189601e-05,-2.15816649961038e-05,0.999983045131647,-2.24741208685585e-05,7.38025358532656e-06,-0.00233564140866654,false
0.02,0.34,1.05253916268985e-05,2.29556464617443e-05,1.00000017005452,2.1151669931918e-06,2.38969971007162e-06,-0.00847619045322598,false
0.02,0.35,5.00874318086855e-06,6.99091455472198e-06,1.00001775515203,-2.54176805169573e-06,-5.45194022312346e-07,-0.0361048506593148,false
0.02,0.36,-1.17339674603272e-05,-1.13578595075058e-05,1.00000945946372,-1.10815278602862e-05,-4.41651364323386e-06,-0.0695073787685066,false
0.02,0.37,-2.34897403455494e-07,-3.81871207828009e-05,0.99998812329612,-5.01847847260002e-06,7.13162269718271e-06,-0.106506021986033,false
0.02,0.38,-0.178844047322793,0.808227830995915,0.378856357092811,-0.0509766274161475,0.0632242640174936,-0.102279517454069,false
0.02,0.39,-0.225659010378702,0.831327417029718,0.371055387004054,-0.0403601969347908,0.0689329632271277,-0.0988558229055812,false
0.02,0.4,-0.226617190207033,0.867369900439849,0.327492715874529,-0.0275797942132857,0.0607398286786719,-0.0957631644872504,false
0.02,0.41,-0.274446517090162,0.887235681393274,0.325265609944557,-0.0213205119286021,0.0640399485254025,-0.0921309362575521,false
0.02,0.42,-0.239632328258565,0.916947169991309,0.272293881787835,-0.0116376590868975,0.049896997805775,-0.0856341477490008,false
0.02,0.43,0.229482224230942,0.938834292839021,-0.239846332927701,-0.0060772790519279,-0.042218604425763,-0.0787625647360888,false
0.02,0.44,-0.171873031564752,0.948751005205145,0.195697133000391,-0.00579224198386769,0.0353440066734208,-0.0846685315586121,false
0.02,0.45,-9.95509475224149e-05,0.990484016324869,0.0159106109348799,-9.17243406923371e-05,0.00310542010007888,-0.0700030322655517,false
0.02,0.46,0.00191343731256909,0.991005150048191,0.013243908379275,0.00219056833494717,0.00276283610516334,-0.055157963898067,false
0.02,0.47,0.00449771834884355,0.992365889762244,0.00884889348103891,0.00070734352850378,0.00190660580125787,-0.0394825390040376,false
0.02,0.48,0.00587024067583135,0.993698867527463,0.00551762522186835,0.000220734727620434,0.0012264629943472,-0.023314363119687,false
0.02,0.49,0.00909635051093692,0.992760760052706,0.00438163798547832,6.81813565981267e-05,0.00100387249300423,-0.00803504416532957,false
0.02,0.5,-0.0172853479962146,0.987626036238166,-0.00657400915320998,-3.27059917507136e-05,-0.000916854071042174,0,true
0.02,0.51,-0.00796778716997002,0.994113738441755,-0.00307808459330776,-5.95949269331616e-05,-0.000755443226735503,-0.00842957166196409,false
0.02,0.52,0.00698720781721377,0.994165382691182,0.00374437214986863,-0.000178389085779585,0.000941845518154987,-0.0258683765257503,false
0.02,0.53,0.0072496877053716,0.993461174291194,0.00463873181536752,-0.000324501417701654,0.00119523613387459,-0.0464820229538843,false
0.02,0.54,0.00929714601627633,0.991185904167529,0.0066124303470978,-0.000695072529266739,0.00172652946865322,-0.0689481376740179,false
0.02,0.55,0.00985659506380481,0.990758826103055,0.00680230463943475,-0.00074921138829958,0.00183055935257874,-0.0928687109016047,false
0.02,0.56,-0.0113874282707977,0.989345765528042,-0.00778967218429285,-0.000947762690563249,-0.00215454064456632,-0.118006929730761,false
0.02,0.57,-0.0143362801950544,0.986864748457271,-0.00934355096766555,-0.001188112656863,-0.00261483472796799,-0.144440124413185,false
0.02,0.58,0.0188063450204441,0.98270661291351,0.012326891991098,-0.00208436028289024,0.00345981387154159,-0.172028146393412,false
0.02,0.59,-0.0258374461401111,0.977488832603735,-0.0150572090258581,-0.00191376440991487,-0.00415531223758188,-0.200883846864351,false
0.02,0.6,-1.13341623575535,7.02549528643788e-06,0.144187686913586,2.66533630085066e-07,0.017502162662128,-0.0589133409447755,false
0.02,0.61,-0.0570900848616481,0.958439547913504,-0.020326299344619,0.00292115155064835,-0.00565275030003374,-0.261473947055513,false
0.02,0.62,-1.13108804030245,0.000256395198667909,0.136701491565386,-6.51904978024743e-05,0.0178298819663985,-0.0529502695434149,false
0.02,0.63,-1.12992176551956,5.29655021702799e-05,0.133384640559501,-1.18755684493065e-05,0.017967660981162,-0.0503129108798318,false
0.02,0.64,-1.12870708179479,0.000280576663656511,0.130214222606533,-7.61129080754861e-05,0.0181367041706961,-0.0479046778998811,false
0.02,0.65,-1.127632501878,0.00167606612058757,0.127456473533105,-0.000348741829440785,0.0181820016609177,-0.0457438193106305,false
0.02,0.66,-1.13457586397073,0.000165290918832537,0.139481801133101,-4.30153125716813e-05,0.0131819096904005,-0.0452135280232824,false
0.02,0.67,-1.12519847826009,-0.000322251634073445,0.121970694938639,8.19021826753328e-05,0.0185530363845863,-0.0416838017885239,false
0.02,0.68,-1.13544560221236,-0.0188541024235421,0.140011321755241,0.00497002735780117,0.0117244227681699,-0.0426455504717976,false
0.02,0.69,-1.12316296836284,-0.00158135454827524,0.117621934201595,0.000381783193128025,0.0186804900801194,-0.03830864978634,false
0.02,0.7,-1.12182650908327,-3.11927164270786e-05,0.115037608250798,3.2576290063007e-06,0.0189534498514102,-0.0366718579044245,false
0.02,0.71,-1.12206098281229,0.00665931058278497,0.11522612274364,-0.00172523761296271,0.0183716850877853,-0.0356212297135549,false
0.02,0.72,-1.11974383003208,1.67518862470509e-05,0.111015544507871,-1.12628387829462e-06,0.0189606322044858,-0.0342986127618099,false
0.02,0.73,-1.11596394579217,-8.61101793264399e-06,0.104367456828303,-1.12092059617849e-06,0.0185634451173593,-0.0363212304106866,false
0.02,0.74,-1.1126715657233,0.000340119294752252,0.0994686112727818,-8.3793435283101e-05,0.017337677081092,-0.0392070369403142,false
0.02,0.75,-1.10757340438381,-2.70743952543226e-06,0.0924304762990803,-4.85553568022115e-09,0.0174966069122184,-0.0406070584031789,false
0.02,0.76,-1.10289397197622,-1.0282532010518e-06,0.0869619419909406,1.12218468374489e-06,0.0169118626429309,-0.0427451675255638,false
0.02,0.77,-1.09771818672063,-2.00462404908895e-06,0.0814963799249084,9.00532034848104e-07,0.0164297222074603,-0.044726657511095,false
0.02,0.78,-1.09046571482877,0.00810434433256444,0.0759212701620112,-0.00170117300488862,0.0145443240740004,-0.0498199132999159,false
0.02,0.79,1.08680197859388,-2.01746935400288e-05,-0.0714376760211588,1.21525038207115e-06,-0.0153641546473063,-0.0485017604926527,false
0.02,0.8,1.0815695595284,-1.80139007418356e-06,-0.0667331609096566,6.44678517424527e-07,-0.0148361264729672,-0.050243446252233,false
0.02,0.81,-1.07724502978399,6.07338273018875e-06,0.0633739817837923,1.3318331734911e-06,0.0138706520074749,-0.0522528959995439,false
0.02,0.82,-1.07135169025688,0.00226847941668013,0.0578860968649124,-0.000401177349767058,0.0134650583387674,-0.05400328928589,false
0.02,0.83,-1.06700433289756,-8.68618675158706e-06,0.0537891464070493,1.15625869862943e-07,0.0132145621877829,-0.0545164969029089,false
0.02,0.84,1.06027139875092,0.0153023329764713,-0.0499832527330778,-0.00277693664168129,-0.0102873141526839,-0.0600640428226139,false
0.02,0.85,-1.0580935401472,0.000852269279317498,0.0460088228045295,1.22057384312395e-07,0.0120838635510795,-0.0563133724062316,false
0.02,0.86,-1.05807291362178,0.0392133657482938,0.0492379495333524,-0.000540986741652128,0.00883362334895329,-0.0638780398583527,false
0.02,0.87,1.04945753749007,0.000390256974164844,-0.0385238671409591,1.12361645907636e-05,-0.0109326129428321,-0.0564646695691496,false
0.02,0.88,1.04020480970422,0.0415847917549394,-0.0334364115913995,0.00276630997614708,-0.00676750931717031,-0.0587993361122811,false
0.02,0.89,1.03579478849265,0.00673813046209614,-0.0274075948844148,0.000985904121510395,-0.00838586655726951,-0.055915155314421,false
0.02,0.9,1.02570536587001,-0.00947944256653243,-0.0191223554466789,-0.00414897318684899,-0.00658104891038234,-0.053460530982678,false
0.02,0.91,1.02807431946261,-0.0353240410015216,-0.02265718673082,-0.00388005300199558,-0.00541492699201818,-0.0536243918003173,false
0.02,0.92,1.00609499886852,-0.000537034372091475,-0.0037328070310846,-0.000546879084892974,-0.00235990640132231,-0.041123393974695,false
0.02,0.93,1.00381973926587,1.058050800428e-05,-0.00197365678024362,-2.59045561902968e-05,-0.00184375765384309,-0.0353491712508541,false
0.02,0.94,1.00216730532574,3.28316950599326e-05,-0.00074539607535493,-1.39459109551894e-05,-0.00141953564724522,-0.029769137296855,false
0.02,0.95,1.00202153865781,0.000236961515594257,-0.000595094649813128,-0.000194706689732794,-0.00142406256905223,-0.0241337470045362,false
0.02,0.96,1.00003309406583,-4.33662798232044e-05,0.000823920258519255,1.00871187375777e-05,-0.000854576357482677,-0.0177858239061019,false
0.02,0.97,0.999133385080131,-3.56856835196578e-07,0.00146713216032949,-4.41246350931791e-09,-0.000598051356946439,-0.011423965594825,false
0.02,0.98,0.998288879960584,-7.90211004621649e-06,0.00203546329053441,6.38833791986322e-07,-0.000321849689160122,-0.00496429351285272,false
0.02,0.99,0.997460314833412,-0.00035297791383131,0.00273059675626638,4.15735710138037e-05,-0.000188394567033801,-7.2445529097402e-05,false
0.02,1,0.998821083892576,-0.00153964335856697,0.00177113091330496,0.000305239958483962,-0.000589739268494257,0,true
0.03,0.01,1.00136714679263,-3.7860722902703e-06,-0.0330628843175491,2.1808832641429e-06,0.0316994367745631,-0.00405274825868139,false
0.03,0.02,-0.276442242587216,0.916322801365333,0.137661646841875,0.00707343580408215,0.0197533752862968,-0.0182509066899121,false
0.03,0.03,1.00170616706627,7.53947933627013e-07,-0.0336925700689508,1.25411789199167e-06,0.0319901070367195,-0.0121281922323155,false
