zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.26,1.13,1.0265756928485,-0.0274593989818056,0.00120264944619748,-5.9796171937869e-06,-0.000293423662026805,-1.76033997121458e-05,4.65903445338734e-20
0.26,1.14,1.03048968023596,-0.0331784865818707,0.00399840840574453,-0.00162756116466425,0.000531083148404375,-0.000211221439022972,8.26891353828823e-20
0.26,1.15,1.03127512463164,-0.0336289384123543,0.00371469166182548,-0.00156859033857333,0.000351496645439503,-0.000141915287001463,0
0.27,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,5.23460083775877e-20
0.27,1.01,0.986371783617623,0.0226599269246813,-0.0092825929652105,0.000172071555538353,-6.12698951482651e-05,0.000142501080789156,0
0.27,1.03,1.00451944591463,-0.00566704106342406,0.00276689461372628,-0.00170227392785189,0.000168863998626016,-8.35584966690919e-05,5.90431592106129e-20
0.27,1.04,1.01468152064184,-0.0129281147145285,-0.00383689562599375,0.00323086343612526,-0.00253813059837005,0.00139304051563078,0
0.27,1.05,1.02152407191941,-0.0259782358578929,0.00591916213477876,-0.00220847452516317,0.000282023499384254,0.000463693834900123,0
0.27,1.07,1.01557621698532,-0.0110037237120017,-0.00777844415297034,0.00377193376007825,-0.000844075988423285,0.000280250089293199,0
0.27,1.09,1.02393615307384,-0.0276707662064825,0.00436811941234942,-0.0013219463739125,0.00151718678975805,-0.000826664498556356,2.25699579064734e-19
0.27,1.1,1.03208185016265,-0.0382255540651688,0.00670556231899765,-0.000862662464744887,0.000611607759309906,-0.00030876254244127,0
0.27,1.12,1.02658538925932,-0.0279852532998098,0.00201705723128576,-0.00110755260279785,0.000812547320252817,-0.000320215110771395,1.62913000941736e-19
0.27,1.13,1.02730958522031,-0.0290598651723211,0.00282579871891303,-0.000822859882345721,-0.000442015328094598,0.000191293376773374,6.78142758534289e-20
0.27,1.14,1.02953852318144,-0.0318459403154307,0.00372976459863487,-0.00191898787950281,0.000821669535596395,-0.000323126409486052,1.16136261095513e-19
0.27,1.15,1.03146046784042,-0.0339088906041857,0.00383090126510223,-0.00154688918430788,0.000231185859828546,-6.49032910551544e-05,1.85611466620063e-19
0.28,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,5.04765098949922e-20
0.28,1.01,1.00268781063345,2.82188027094937e-05,-0.000813826143291604,-0.00414515483237196,0.00180728152028517,0.000438090134242568,0
0.28,1.04,1.00462240885052,-0.00280565727162431,0.00041410754728789,-0.00259649914642884,-0.000444463944220975,0.000812390363494616,5.47420104984288e-20
0.28,1.05,-1.02199340101388,0.0281059623800315,-0.00668295424311324,0.00146584860183993,-0.00165290481993564,0.000755207198782665,0
0.28,1.06,1.00795113545694,-0.00337512294108914,-0.00492199146362372,0.000650528808557663,-0.00102532560428828,0.000722978175175444,4.66643273318039e-19
0.28,1.07,1.02655735066245,-0.0292423164009343,0.00204828672860566,9.41182990292439e-05,0.000309856558752192,0.000234861784601192,9.87663285271177e-20
0.28,1.09,1.0104837360604,-0.00360318187681386,-0.00911945294757959,0.00331677839035196,-0.00150705994739479,0.000431263770836251,1.23733854223371e-19
0.28,1.11,1.02631522229416,-0.0285894886653422,0.00268679735663487,3.83853945341845e-05,-0.000696105798658148,0.000247195940775257,0
0.28,1.12,1.02631087082867,-0.0285440422372994,0.00263780244584448,-0.000248384784667728,0.000200606575478357,-0.00035488360582562,0
