zeta,omega_ratio,solution_1,solution_2,solution_3
0.67,1.03,1.002186794,0.00026428,-0.002448742
0.67,1.04,1.002906208,0.000325235,-0.003229156
0.67,1.05,1.003679396,0.000516647,-0.004193809
0.67,1.06,1.004191486,0.000639211,-0.004828498
0.67,1.07,1.00469621,0.000768108,-0.005462155
0.67,1.08,1.005348953,0.000975934,-0.006322771
0.67,1.09,1.005824487,0.00112003,-0.006942434
0.67,1.1,1.006432564,0.001353769,-0.007784295
0.67,1.11,1.006881953,0.001504026,-0.008383974
0.67,1.12,1.007324351,0.001655045,-0.008977424
0.67,1.13,1.007884696,0.00190098,-0.009783746
0.67,1.14,1.008303825,0.002050988,-0.010352915
0.67,1.15,1.008715818,0.002201211,-0.01091516
0.67,1.16,1.009121331,0.002350271,-0.011469764
0.67,1.17,1.009438357,0.002546123,-0.011982669
0.67,1.18,1.033597381,-0.032722994,-0.000872614
0.67,1.19,1.034080371,-0.032605445,-0.001473187
0.67,1.2,1.034806675,-0.033066809,-0.001738151
0.67,1.21,1.035164517,-0.033048386,-0.002114438
0.67,1.22,1.035777451,-0.033034855,-0.00274094
0.67,1.23,1.036518941,-0.033524731,-0.002992578
0.67,1.24,1.038452572,-0.035820476,-0.002630488
0.67,1.25,1.038791742,-0.035803118,-0.002987036
0.67,1.26,1.039288668,-0.035842511,-0.003444598
0.67,1.27,1.040047876,-0.036364759,-0.003681582
0.67,1.28,1.057566804,-0.062031856,0.004466562
0.67,1.29,1.058143696,-0.062266896,0.004124685
0.67,1.3,1.058497555,-0.062260682,0.003764591
0.68,1,1.000000824,8.24E-07,8.24E-07
0.68,1.01,1.000780973,0.000188907,-0.000967461
0.68,1.02,1.001357093,0.000230986,-0.001585696
0.68,1.03,1.002303969,0.000338617,-0.002640264
0.68,1.04,1.002843039,0.000426691,-0.003267443
0.68,1.05,1.003604957,0.000615293,-0.004218016
0.68,1.06,1.00411087,0.000734479,-0.00484315
0.68,1.07,1.004610217,0.000859453,-0.005467505
0.68,1.08,1.005258787,0.001057637,-0.006314305
0.68,1.09,1.005730694,0.001197197,-0.006925805
0.68,1.1,1.006337013,0.001420442,-0.007755415
0.68,1.11,1.006783915,0.001566441,-0.008348349
0.68,1.12,1.007224223,0.001713275,-0.008935522
0.68,1.13,1.007784405,0.001949852,-0.009732324
0.68,1.14,1.008202186,0.002096243,-0.010296526
0.68,1.15,1.008613113,0.002242969,-0.010854209
0.68,1.16,1.009132661,0.002480411,-0.01161124
0.68,1.17,1.009523282,0.002622913,-0.012144392
0.68,1.18,1.01039222,0.001970026,-0.012360467
0.68,1.19,1.023200404,-0.016305077,-0.006893586
0.68,1.2,1.023633119,-0.01624567,-0.007385737
0.68,1.21,1.024058091,-0.016178099,-0.007878308
0.68,1.22,1.024474725,-0.016102654,-0.008370414
0.68,1.23,1.037077507,-0.034417709,-0.002658164
0.68,1.24,1.037420132,-0.034399173,-0.003019346
0.68,1.25,1.037921141,-0.034436098,-0.003483458
0.68,1.26,1.038422164,-0.034476537,-0.00394407
0.68,1.27,1.039338499,-0.035261363,-0.004075603
0.68,1.28,1.056103116,-0.059922101,0.003820499
0.68,1.29,1.056572611,-0.05980718,0.00323605
0.68,1.3,1.056883425,-0.059730542,0.002848576
0.69,1,1.000000824,8.24E-07,8.24E-07
0.69,1.01,1.00076948,0.000186212,-0.000953273
0.69,1.02,1.001534735,0.000372929,-0.001905298
0.69,1.03,1.00207833,0.000446056,-0.002522054
0.69,1.04,1.002837473,0.000632839,-0.003468033
0.69,1.05,1.00335315,0.000736507,-0.004087413
0.69,1.06,1.004095816,0.000921305,-0.005014927
0.69,1.07,1.004581069,0.001047862,-0.005626772
0.69,1.08,1.005060992,0.001177403,-0.006236269
0.69,1.09,1.005682901,0.001381294,-0.007062115
0.69,1.1,1.006138393,0.001520137,-0.007656482
0.69,1.11,1.006723615,0.001740488,-0.008462099
0.69,1.12,1.007156112,0.001883374,-0.009037513
0.69,1.13,1.007708059,0.002111733,-0.00981786
0.69,1.14,1.008119656,0.002254164,-0.010371918
0.69,1.15,1.008525616,0.002395898,-0.010919641
0.69,1.16,1.00904051,0.002624105,-0.011662783
0.69,1.17,1.009426879,0.002762726,-0.012187801
0.69,1.18,1.009889357,0.002840993,-0.012728577
0.69,1.19,1.021485005,-0.013914048,-0.00756921
0.69,1.2,1.021886507,-0.013876008,-0.008008776
0.69,1.21,1.022455335,-0.013767582,-0.008686069
0.69,1.22,1.022750124,-0.01369406,-0.0090544
0.69,1.23,1.037920171,-0.035663425,-0.002255112
0.69,1.24,1.039853191,-0.037938234,-0.001913349
0.69,1.25,1.040503256,-0.038298717,-0.002202955
0.69,1.26,1.040951133,-0.038308837,-0.002640738
0.69,1.27,1.041373259,-0.038206033,-0.003165697
0.69,1.28,1.043025652,-0.040119337,-0.002904808
0.69,1.29,1.047588164,-0.046433692,-0.001152986
0.69,1.3,1.04868238,-0.047456868,-0.001224051
0.69,1.31,1.060989313,-0.065444337,0.004456466
0.7,1,1.000000824,8.24E-07,8.24E-07
0.7,1.01,1.000758316,0.000183594,-0.00093949
0.7,1.02,1.001512884,0.000367603,-0.001878118
0.7,1.03,1.002050122,0.000437868,-0.002485656
0.7,1.04,1.002746015,0.000481104,-0.003224829
0.7,1.05,1.00345416,0.000593678,-0.004045593
0.7,1.06,1.004185919,0.000775633,-0.004959358
0.7,1.07,1.004666422,0.00089736,-0.005561622
0.7,1.08,1.005142328,0.001021773,-0.006161974
0.7,1.09,1.005762319,0.00121394,-0.006974176
0.7,1.1,1.006215286,0.001347618,-0.007560853
0.7,1.11,1.006799675,0.001557567,-0.008355234
0.7,1.12,1.007230706,0.001695663,-0.008924392
0.7,1.13,1.007783622,0.00191345,-0.009695137
0.7,1.14,1.008194454,0.002051706,-0.010244255
0.7,1.15,1.008718235,0.002272267,-0.010988636
0.7,1.16,1.009110178,0.002408282,-0.011516623
0.7,1.17,1.009496684,0.002543677,-0.012038553
0.7,1.18,1.009988082,0.002759502,-0.012745813
0.7,1.19,1.020497244,-0.012528136,-0.007967357
0.7,1.2,1.021061332,-0.012413294,-0.008646324
0.7,1.21,1.021461841,-0.012317773,-0.009142382
0.7,1.22,1.022299937,-0.012933247,-0.009365028
0.7,1.23,1.036492991,-0.033642796,-0.002848557
0.7,1.24,1.037066557,-0.033618932,-0.003446023
0.7,1.25,1.037401186,-0.033598248,-0.003801355
0.7,1.26,1.037737192,-0.033579687,-0.004155943
0.7,1.27,1.040088258,-0.036387983,-0.003698742
0.7,1.28,1.041030908,-0.037159989,-0.003869411
0.7,1.29,1.057458493,-0.061296471,0.003839465
0.7,1.3,1.057812176,-0.061240193,0.003429481
0.7,1.31,1.058155247,-0.061230093,0.00307629
0.71,1,1.000000824,8.24E-07,8.24E-07
0.71,1.01,1.000747466,0.000181049,-0.000926094
0.71,1.02,1.001503438,0.00010926,-0.001610319
0.71,1.03,1.002238441,7.22E-05,-0.002308346
0.71,1.04,1.003118536,0.000202973,-0.00331923
0.71,1.05,1.003744894,0.000317553,-0.004060209
0.71,1.06,1.004236638,0.00042271,-0.004657144
0.71,1.07,1.004950249,0.000600555,-0.005548649
0.71,1.08,1.005492223,0.000811977,-0.006302085
0.71,1.09,1.005945951,0.000939005,-0.006882873
0.71,1.1,1.006624565,0.00110942,-0.00773195
0.71,1.11,1.00705528,0.001241524,-0.008294799
0.71,1.12,1.007481077,0.001374468,-0.008853571
0.71,1.13,1.008029914,0.001581393,-0.009609374
0.71,1.14,1.008436867,0.001714748,-0.01014971
0.71,1.15,1.008838207,0.00184874,-0.010685072
0.71,1.16,1.009352247,0.002058993,-0.011409404
0.71,1.17,1.009735841,0.002190206,-0.011924239
0.71,1.18,1.010113751,0.002321568,-0.012433538
0.71,1.19,1.013401726,-0.001718289,-0.011681692
0.71,1.2,1.015638225,-0.004396499,-0.011240007
0.71,1.21,1.028169245,-0.022321527,-0.005846034
0.71,1.22,1.030384763,-0.024919264,-0.005463843
0.71,1.23,1.030909358,-0.025107155,-0.005800572
0.71,1.24,1.03130195,-0.025102901,-0.006197441
0.71,1.25,1.031696581,-0.025101908,-0.006593088
0.71,1.26,1.039323179,-0.035898798,-0.003422822
0.71,1.27,1.041212595,-0.03806658,-0.003144483
0.71,1.28,1.042982378,-0.040125294,-0.002855575
0.71,1.29,1.044782923,-0.042184296,-0.002597143
0.72,1,1.000000824,8.24E-07,8.24E-07
0.72,1.01,1.000736917,0.000178575,-0.000913071
0.72,1.02,1.001470903,0.000357304,-0.001825836
0.72,1.03,1.002159597,0.000372792,-0.002530059
0.72,1.04,1.002827029,0.00042083,-0.003245571
0.72,1.05,1.003547726,0.000598944,-0.004144432
0.72,1.06,1.004032949,0.000703165,-0.004733909
0.72,1.07,1.004737979,0.000878894,-0.005614716
0.72,1.08,1.005148905,0.001378201,-0.006524994
0.72,1.09,1.005594235,0.001504077,-0.007096231
0.72,1.1,1.006035336,0.001631416,-0.007664702
0.72,1.11,1.006608322,0.0018265,-0.008432814
0.72,1.12,1.007254254,0.001989175,-0.009241466
0.72,1.13,1.008968176,-3.10E-06,-0.008963135
0.72,1.14,1.009508677,0.000191492,-0.009698268
0.72,1.15,1.009758187,0.000731098,-0.01048742
0.72,1.16,1.011382749,-0.001194869,-0.010186036
0.72,1.17,1.011846333,-0.000746161,-0.011098373
0.72,1.18,1.012222761,-0.000622824,-0.011598166
0.72,1.19,1.012594013,-0.000499406,-0.012092862
0.72,1.2,1.01509232,-0.003505639,-0.011584966
0.72,1.21,1.040832743,-0.041331341,0.000500283
0.72,1.22,1.041230754,-0.041373046,0.000143955
0.72,1.23,1.041814892,-0.041621364,-0.00019189
0.72,1.24,1.042293497,-0.041571193,-0.000720696
0.72,1.25,1.042684777,-0.041475581,-0.001207616
0.72,1.26,1.043074427,-0.041380121,-0.001692752
0.72,1.27,1.043353752,-0.041347664,-0.002004553
0.72,1.28,1.043831143,-0.04130532,-0.002524317
0.72,1.29,1.044109895,-0.041275179,-0.002833228
0.72,1.3,1.052253174,-0.052869178,0.000617468
0.72,1.31,1.052637281,-0.052873049,0.000237208
0.72,1.32,1.052961087,-0.05279364,-0.000166028
0.73,1,1.000000824,8.24E-07,8.24E-07
0.73,1.01,1.000726658,0.000176169,-0.000900404
0.73,1.02,1.001450782,0.000352411,-0.001800821
0.73,1.03,1.002170319,0.000529063,-0.002697059
0.73,1.04,1.002670427,0.00061326,-0.003281397
0.73,1.05,1.00338308,0.000789239,-0.004170078
0.73,1.06,1.004082711,0.000963287,-0.005043806
0.73,1.07,1.004544596,0.00107692,-0.005619356
0.73,1.08,1.005226452,0.001247497,-0.006471836
0.73,1.09,1.005172637,0.002034526,-0.007205078
0.73,1.1,1.005834742,0.002201035,-0.008033738
0.73,1.11,1.00630571,0.002443294,-0.008747002
0.73,1.12,1.006717228,0.002571261,-0.009286517
0.73,1.13,1.007342296,0.002728793,-0.01006916
0.73,1.14,1.007735327,0.002855404,-0.010588831
0.73,1.15,1.008123783,0.002982518,-0.011104428
0.73,1.16,1.008717711,0.003132506,-0.011848386
0.73,1.17,1.009088454,0.003256271,-0.012342921
0.73,1.18,1.009454777,0.003379732,-0.01283273
0.73,1.19,1.010294824,0.002966038,-0.013259118
0.73,1.2,1.021597635,-0.01317483,-0.008421093
0.73,1.21,1.023990665,-0.016162053,-0.007826924
0.73,1.22,1.024411724,-0.016120281,-0.008289781
0.73,1.23,1.024796823,-0.01604864,-0.008746547
0.73,1.24,1.051286982,-0.054992083,0.003706706
0.73,1.25,1.051925562,-0.055304995,0.003381012
0.73,1.26,1.052559951,-0.055616302,0.003057904
0.73,1.27,1.052876728,-0.055538286,0.00266309
0.73,1.28,1.054607041,-0.057503618,0.002898083
0.73,1.29,1.054957226,-0.05749141,0.002535669
0.73,1.3,1.055307001,-0.057480548,0.002175012
0.73,1.31,1.055736898,-0.057582544,0.001847089
0.73,1.32,1.05608454,-0.057573844,0.001490727
0.73,1.33,1.058542458,-0.060710933,0.002169875
0.74,1,1.000000824,8.24E-07,8.24E-07
0.74,1.01,1.000716675,0.000173827,-0.000888079
0.74,1.02,1.00143114,0.000347563,-0.001776329
0.74,1.03,1.002141598,0.000521741,-0.002661014
0.74,1.04,1.001423202,0.002578611,-0.003999527
0.74,1.05,1.002127448,0.002753948,-0.004879159
0.74,1.06,1.002591704,0.002869485,-0.005458984
0.74,1.07,1.003278561,0.003041502,-0.006317905
0.74,1.08,1.003948069,0.00320943,-0.007155388
0.74,1.09,1.004377521,0.003334587,-0.007710027
0.74,1.1,1.005025289,0.003497511,-0.008520765
0.74,1.11,1.005436677,0.003623856,-0.009058526
0.74,1.12,1.006061374,0.003781198,-0.009840608
0.74,1.13,1.006319892,0.003950246,-0.010268197
0.74,1.14,1.006835214,0.004143311,-0.010976623
0.74,1.15,1.007426987,0.004292602,-0.011717727
0.74,1.16,1.007797463,0.004414843,-0.01221047
0.74,1.17,1.008164008,0.004536853,-0.012699053
0.74,1.18,1.008726334,0.004678908,-0.013403472
0.74,1.19,1.008998654,0.004747371,-0.013744274
0.74,1.2,1.020377074,-0.011444133,-0.008931225
0.74,1.21,1.020756992,-0.011352582,-0.009402721
0.74,1.22,1.021131971,-0.011259089,-0.009871218
0.74,1.23,1.027315609,-0.019694431,-0.007619547
0.74,1.24,1.027692525,-0.01964311,-0.008047809
0.74,1.25,1.029155831,-0.021286577,-0.007867669
0.74,1.26,1.043181138,-0.041677997,-0.001501582
0.74,1.27,1.043645872,-0.041709421,-0.001934919
0.74,1.28,1.044022727,-0.041617208,-0.002404012
0.74,1.29,1.045465845,-0.043301183,-0.002163175
0.74,1.3,1.045831719,-0.043211882,-0.002618375
0.75,1,1.000000824,8.24E-07,8.24E-07
0.75,1.01,1.000883669,-7.81E-05,-0.000803165
0.75,1.02,1.001586666,9.28E-05,-0.001677056
0.75,1.03,1.002286527,0.000264033,-0.002548233
0.75,1.04,1.002959884,0.000451051,-0.003408655
0.75,1.05,1.005504745,-0.002504182,-0.002998318
0.75,1.06,1.006178519,-0.002338999,-0.003837322
0.75,1.07,1.009376738,-0.006021269,-0.003353315
0.75,1.08,1.009836545,-0.005961115,-0.003873305
0.75,1.09,1.010480462,-0.005803497,-0.004674885
0.75,1.1,1.011116077,-0.005646471,-0.00546757
0.75,1.11,1.011653936,-0.005546059,-0.006105877
0.75,1.12,1.012077438,-0.005453949,-0.006621518
0.75,1.13,1.012693851,-0.005300373,-0.007391548
0.75,1.14,1.013089034,-0.005160364,-0.00792677
0.75,1.15,1.01348986,-0.005057007,-0.008430981
0.75,1.16,1.014083462,-0.004908338,-0.009173293
0.75,1.17,1.014465959,-0.004801039,-0.009663116
0.75,1.18,1.014844431,-0.004693026,-0.010149628
0.75,1.19,1.01521857,-0.004584356,-0.010632463
0.75,1.2,1.015705649,-0.004421205,-0.011282729
0.75,1.21,1.017846232,-0.006969101,-0.010875442
0.75,1.22,1.018891308,-0.007816246,-0.011073402
0.75,1.23,1.030864258,-0.025200425,-0.005662195
0.75,1.24,1.031390972,-0.025234381,-0.006154983
0.75,1.25,1.031754602,-0.025218437,-0.00653458
0.75,1.26,1.032282798,-0.025256896,-0.007024347
0.75,1.27,1.039257337,-0.035170894,-0.004084909
0.75,1.28,1.039667934,-0.03507083,-0.004595598
0.75,1.29,1.040615923,-0.035856298,-0.004758144
0.75,1.3,1.055355776,-0.057571716,0.002217405
0.75,1.31,1.055974269,-0.057857963,0.001885134
0.75,1.32,1.057298596,-0.05930589,0.002008712
0.75,1.33,1.057624348,-0.059290468,0.001667518
0.75,1.34,1.060200654,-0.062694327,0.002495053
0.76,1,1.000000824,8.24E-07,8.24E-07
0.76,1.01,1.000867954,-7.22E-05,-0.000793361
0.76,1.02,1.001561922,9.64E-05,-0.001655947
0.76,1.03,1.00237051,0.000116416,-0.002484599
0.76,1.04,1.003055068,0.000285013,-0.003337801
0.76,1.05,1.003731681,0.000452707,-0.004182155
0.76,1.06,1.004213639,0.000775202,-0.004986649
0.76,1.07,1.004659571,0.000880145,-0.005537555
0.76,1.08,1.005316333,0.001044177,-0.006358394
0.76,1.09,1.005745876,0.00115614,-0.00689993
0.76,1.1,1.005044138,0.003200072,-0.008242163
0.76,1.11,1.005668674,0.003357269,-0.00902394
0.76,1.12,1.006067166,0.003476693,-0.009541884
0.76,1.13,1.006670519,0.003628846,-0.010297432
0.76,1.14,1.007053092,0.003747273,-0.010798459
0.76,1.15,1.007634744,0.003894071,-0.011526949
0.76,1.16,1.008001576,0.004010818,-0.012010555
0.76,1.17,1.008561468,0.004152087,-0.012711755
0.76,1.18,1.008913625,0.00426553,-0.01317738
0.76,1.19,1.009262159,0.004378895,-0.013639304
0.76,1.2,1.013093559,-0.000402685,-0.012689163
0.76,1.21,1.023040919,-0.014703367,-0.008335865
0.76,1.22,1.023411519,-0.014628567,-0.00878129
0.76,1.23,1.023778204,-0.014551302,-0.009225265
0.76,1.24,1.024163534,-0.014443109,-0.009718814
0.76,1.25,1.038199426,-0.034703807,-0.00349404
0.76,1.26,1.038495534,-0.034671203,-0.003822771
0.76,1.27,1.038906234,-0.034571288,-0.004333415
0.76,1.28,1.039203349,-0.034541814,-0.004660022
0.76,1.29,1.039974197,-0.034996622,-0.00497609
0.76,1.3,1.054578296,-0.056308221,0.001731387
0.76,1.31,1.054917691,-0.056293793,0.001377543
0.76,1.32,1.055256584,-0.056280626,0.001025463
0.76,1.33,1.055594816,-0.056268649,0.000675233
0.76,1.34,1.058358201,-0.059724774,0.001367945
0.77,1,1.000000824,8.24E-07,8.24E-07
0.77,1.01,1.000852482,-6.61E-05,-0.000783932
0.77,1.02,1.00168229,-9.84E-05,-0.001581468
0.77,1.03,1.002363609,6.79E-05,-0.002429197
0.77,1.04,1.003040429,0.000234279,-0.003272425
0.77,1.05,1.00324479,0.000973174,-0.004215723
0.77,1.06,1.003909697,0.001138445,-0.005045947
0.77,1.07,1.004562552,0.00130131,-0.005861712
0.77,1.08,1.004991904,0.001409987,-0.006399771
0.77,1.09,1.005629792,0.00156971,-0.007197426
0.77,1.1,1.006044294,0.001681955,-0.007724202
0.77,1.11,1.006664318,0.00183772,-0.008500033
0.77,1.12,1.007268434,0.001989417,-0.009255889
0.77,1.13,1.007654829,0.002103681,-0.009756575
0.77,1.14,1.008239368,0.002250652,-0.010488126
0.77,1.15,1.008611138,0.002363807,-0.010973077
0.77,1.16,1.008979735,0.002477185,-0.011455078
0.77,1.17,1.009539494,0.002618418,-0.012156109
0.77,1.18,1.009893266,0.002729555,-0.012621043
0.77,1.19,1.01043207,0.00286542,-0.01329575
0.77,1.2,1.01069357,0.002931092,-0.01362294
0.77,1.21,1.021031428,-0.011851629,-0.009178106
0.77,1.22,1.021522388,-0.01173602,-0.009784709
0.77,1.23,1.023555306,-0.014189362,-0.009364308
0.77,1.24,1.027537504,-0.019402361,-0.008133536
0.77,1.25,1.029900403,-0.022279231,-0.007619592
0.77,1.26,1.030144488,-0.022219017,-0.007923908
0.77,1.27,1.043921371,-0.042056771,-0.00186307
0.77,1.28,1.044283161,-0.041967775,-0.00231388
0.77,1.29,1.044643391,-0.041878973,-0.002762937
0.77,1.3,1.044898014,-0.041843289,-0.003053261
0.77,1.31,1.045257303,-0.04175533,-0.003500535
0.77,1.32,1.060554854,-0.064102583,0.003549144
0.77,1.33,1.0608192,-0.064037202,0.003219399
0.77,1.34,1.061111567,-0.064012849,0.002902661
0.77,1.35,1.061374557,-0.063948258,0.002575062
0.78,1,1.000000824,8.24E-07,8.24E-07
0.78,1.01,1.000836129,-5.82E-05,-0.000775482
0.78,1.02,1.001653656,-8.86E-05,-0.001562678
0.78,1.03,1.002445894,-8.08E-05,-0.002362795
0.78,1.04,1.003137218,1.37E-05,-0.003148584
0.78,1.05,1.003799552,0.000177074,-0.003974386
0.78,1.06,1.003556311,0.001584801,-0.005138914
0.78,1.07,1.00420397,0.001746409,-0.005948225
0.78,1.08,1.004546839,0.002025973,-0.006570689
0.78,1.09,1.005178344,0.002184207,-0.007360472
0.78,1.1,1.00579524,0.002338865,-0.008132069
0.78,1.11,1.005825918,0.002967789,-0.008791697
0.78,1.12,1.005894862,0.00391428,-0.009807173
0.78,1.13,1.006276682,0.004028478,-0.01030322
0.78,1.14,1.006855347,0.004174455,-0.011027901
0.78,1.15,1.007418331,0.004316129,-0.011732599
0.78,1.16,1.007775484,0.004426496,-0.012200145
0.78,1.17,1.008129658,0.004537087,-0.012664934
0.78,1.18,1.008669131,0.004673369,-0.013340727
0.78,1.19,1.009009862,0.004780994,-0.013789107
0.78,1.2,1.00940803,0.004857451,-0.014263758
0.78,1.21,1.020222954,-0.010501693,-0.009719573
0.78,1.22,1.020577275,-0.010412374,-0.010163238
0.78,1.23,1.020928055,-0.010322306,-0.010604111
0.78,1.24,1.026881828,-0.018549485,-0.008330732
0.78,1.25,1.02895401,-0.020928894,-0.008023534
0.78,1.26,1.030522144,-0.022771046,-0.007749536
0.78,1.27,1.032146617,-0.024466411,-0.007678672
0.78,1.28,1.045825871,-0.044487516,-0.001336842
0.78,1.29,1.04813829,-0.047158232,-0.000978576
0.78,1.3,1.048468471,-0.047076719,-0.001390293
0.78,1.31,1.048958913,-0.047222817,-0.00173466
0.78,1.32,1.04918741,-0.047185542,-0.002000448
0.78,1.33,1.051248029,-0.049588908,-0.001657727
0.79,1,1.000000824,8.24E-07,8.24E-07
0.79,1.01,1.00082126,-5.22E-05,-0.000766682
0.79,1.02,1.001626563,-8.04E-05,-0.001543756
0.79,1.03,1.002409545,-7.44E-05,-0.002332804
0.79,1.04,1.00316305,-2.59E-05,-0.003134828
0.79,1.05,1.003816834,0.000135306,-0.003949899
0.79,1.06,1.004462846,0.000295523,-0.004756173
0.79,1.07,1.005099142,0.000453917,-0.005550907
0.79,1.08,1.005459966,0.00068663,-0.006144475
0.79,1.09,1.006083272,0.000842402,-0.006923596
0.79,1.1,1.006563488,0.001010955,-0.0075724
0.79,1.11,1.007165974,0.001161986,-0.008325959
0.79,1.12,1.00755634,0.001269491,-0.008823857
0.79,1.13,1.008141978,0.001416648,-0.009556692
0.79,1.14,1.008518687,0.001524568,-0.010041348
0.79,1.15,1.009086236,0.001667472,-0.010751841
0.79,1.16,1.009449157,0.001774759,-0.011222075
0.79,1.17,1.009997924,0.001913089,-0.011909209
0.79,1.18,1.010347314,0.002018679,-0.012364215
0.79,1.19,1.010876998,0.002152178,-0.013027434
0.79,1.2,1.011212932,0.002255749,-0.013466963
0.79,1.21,1.012656816,0.000894169,-0.013549298
0.79,1.22,1.022955774,-0.013999547,-0.008954563
0.79,1.23,1.025534118,-0.016966229,-0.00856626
0.79,1.24,1.025879515,-0.016897899,-0.008980011
0.79,1.25,1.026222336,-0.016828075,-0.009392678
0.79,1.26,1.038602257,-0.034770151,-0.003830549
0.79,1.27,1.038997557,-0.034673467,-0.00432256
0.79,1.28,1.039279888,-0.03463917,-0.004639206
0.79,1.29,1.039674168,-0.034543155,-0.005129527
0.79,1.3,1.040436015,-0.035133797,-0.005300755
0.79,1.31,1.054260214,-0.055354201,0.00109543
0.79,1.32,1.054590319,-0.055336675,0.000747778
0.79,1.33,1.055012507,-0.055288809,0.000277698
0.79,1.34,1.055300538,-0.055217724,-8.14E-05
0.79,1.35,1.055505233,-0.055149431,-0.000354442
0.79,1.36,1.063579871,-0.066712695,0.003134163
0.8,1,1.000000824,8.24E-07,8.24E-07
0.8,1.01,1.000805711,-4.44E-05,-0.000758857
0.8,1.02,1.001598891,-7.01E-05,-0.001526393
0.8,1.03,1.002373632,-6.73E-05,-0.002304043
0.8,1.04,1.003121645,-2.55E-05,-0.003093884
0.8,1.05,1.003839822,5.61E-05,-0.003893722
0.8,1.06,1.004478813,0.000214378,-0.004690993
0.8,1.07,1.005108865,0.000371072,-0.005477782
0.8,1.08,1.005728514,0.000525614,-0.006252017
0.8,1.09,1.008578706,-0.002728117,-0.005848518
0.8,1.1,1.008898395,-0.00265305,-0.006243296
0.8,1.11,1.009523731,-0.002504345,-0.00701738
0.8,1.12,1.010111475,-0.002357567,-0.007751942
0.8,1.13,1.010497083,-0.002259076,-0.008236068
0.8,1.14,1.011070398,-0.002115515,-0.008952984
0.8,1.15,1.011443161,-0.002015329,-0.009425958
0.8,1.16,1.012000218,-0.001875516,-0.010122867
0.8,1.17,1.012359653,-0.001774741,-0.010583103
0.8,1.18,1.012899309,-0.001639098,-0.01125844
0.8,1.19,1.013245371,-0.001538799,-0.011704825
0.8,1.2,1.013766991,-0.001407669,-0.012357611
0.8,1.21,1.014100064,-0.001309018,-0.012789358
0.8,1.22,1.015170477,-0.002181639,-0.01298718
0.8,1.23,1.02621476,-0.01803392,-0.008179209
0.8,1.24,1.026558082,-0.017972511,-0.008583963
0.8,1.25,1.026899413,-0.017909591,-0.008988237
0.8,1.26,1.03022484,-0.02229548,-0.007927799
0.8,1.27,1.03269323,-0.025198295,-0.007493406
0.8,1.28,1.058061533,-0.062641355,0.004581327
0.8,1.29,1.058352876,-0.062608988,0.004257599
0.8,1.3,1.058733448,-0.06255423,0.003822244
0.8,1.31,1.059111615,-0.062500107,0.00338993
0.8,1.32,1.059400505,-0.06247109,0.003072004
0.8,1.33,1.059775736,-0.062418487,0.002644146
0.8,1.34,1.060036575,-0.062353999,0.002318801
0.8,1.35,1.061923751,-0.064781959,0.002859569
0.8,1.36,1.062283234,-0.064730859,0.002448962
0.81,1,1.000000824,8.24E-07,8.24E-07
0.81,1.01,1.000790532,-3.70E-05,-0.000751109
0.81,1.02,1.000892615,0.00124004,-0.002130284
0.81,1.03,1.001543379,0.001400555,-0.002941609
0.81,1.04,1.002189261,0.001560388,-0.003747367
0.81,1.05,1.002828192,0.001719055,-0.00454501
0.81,1.06,1.003458418,0.001876004,-0.005332229
0.81,1.07,1.00556982,-0.000581352,-0.004986303
0.81,1.08,1.006224172,-0.000447298,-0.005774754
0.81,1.09,1.006831792,-0.00029584,-0.006533873
0.81,1.1,1.007428293,-0.000146858,-0.007279398
0.81,1.11,1.007820152,-4.71E-05,-0.007771035
0.81,1.12,1.00840348,9.91E-05,-0.008500568
0.81,1.13,1.008973892,0.000242051,-0.009214012
0.81,1.14,1.009343495,0.000343799,-0.00968539
0.81,1.15,1.009898363,0.000483203,-0.0103797
0.81,1.16,1.01025586,0.000584625,-0.010838644
0.81,1.17,1.010794136,0.000720074,-0.011512407
0.81,1.18,1.011139096,0.000820802,-0.011958118
0.81,1.19,1.01166017,0.000952019,-0.012610446
0.81,1.2,1.011993066,0.001050699,-0.013042045
0.81,1.21,1.012496676,0.001177502,-0.013672494
0.81,1.22,1.01782242,-0.006087552,-0.011733212
0.81,1.23,1.018149623,-0.005995268,-0.012152723
0.81,1.24,1.028736321,-0.021361919,-0.00737279
0.81,1.25,1.030904447,-0.023887928,-0.007014935
0.81,1.26,1.031371592,-0.02394359,-0.007426444
0.81,1.27,1.031826167,-0.023832176,-0.007992464
0.81,1.28,1.043544862,-0.040933588,-0.002609766
0.81,1.29,1.043895829,-0.040847373,-0.003046973
0.81,1.3,1.044312125,-0.040857784,-0.003452881
0.81,1.31,1.044659549,-0.040772053,-0.003886061
0.81,1.32,1.044832385,-0.040729269,-0.004101693
0.81,1.33,1.059561579,-0.062054032,0.002493845
0.81,1.34,1.060713058,-0.0633842,0.00267252
0.81,1.35,1.062274618,-0.065090598,0.002817333
0.81,1.36,1.062521375,-0.065029413,0.002509373
0.82,1,1.000000824,8.24E-07,8.24E-07
0.82,1.01,1.000776512,-3.10E-05,-0.000743133
0.82,1.02,1.001544908,-4.94E-05,-0.001493118
0.82,1.03,1.002299677,-4.59E-05,-0.002251449
0.82,1.04,1.003034675,-1.31E-05,-0.003019287
0.82,1.05,1.00374491,5.34E-05,-0.003796052
0.82,1.06,1.004427558,0.000154082,-0.004579437
