zeta,omega_ratio,solution_1,solution_2,solution_3
0.25,1.11,1.02269508815782,-0.0222011835226632,-0.000491900531669106
0.26,0.9,0.980272195866619,0.0148135170011507,0.00491734424228577
0.26,0.91,0.967800429306117,0.0354502710764125,-0.00324771959303634
0.26,0.92,0.976819582228533,0.0234506141185079,-0.000267276029834311
0.26,0.93,0.994477894078843,-0.00135957821331749,0.00688453809073439
0.26,0.94,0.972342662286347,0.0333063198120182,-0.00564618598498948
0.26,0.95,0.972102041215755,0.0350853859153432,-0.00718468714790222
0.26,0.96,0.992061439484382,0.00653932690504942,0.00140191852434332
0.26,0.97,0.981955651883537,0.0230764539206692,-0.00502947545231032
0.26,0.98,1.0094571571845,-0.0168597805635326,0.0074052016498736
0.26,0.99,0.986243268680731,0.019339717003684,-0.00558046193879648
0.26,1.01,1.00777123957931,-0.0105039235962648,0.00273511090047738
0.26,1.02,0.990231992773471,0.0170667514151912,-0.0072963672169215
0.26,1.03,0.991499405245644,0.0163705513461471,-0.0078676272869541
0.26,1.04,1.01201563429573,-0.0132426578428221,0.00122930692344048
0.26,1.05,1.0020586766202,0.00271093801177328,-0.00476737157544873
0.26,1.06,1.02738299228906,-0.0341722965009208,0.00679150365421784
0.26,1.07,1.01622663125632,-0.0164209932110907,0.000196521180684583
0.26,1.08,1.01530149031325,-0.0139989028372593,-0.00130046917173321
0.26,1.09,1.02724329160717,-0.0309618004456505,0.00372058956340291
0.26,1.1,1.01979998207246,-0.0188726263975307,-0.000925311507209367
0.26,1.11,1.02488176531796,-0.0255613127962677,0.000681554698777288
0.26,1.12,1.02891671464146,-0.0306844353487396,0.00176969116569926
0.27,0.88,0.958851336928263,0.0436198774099343,-0.00246802568897875
0.27,0.89,0.976315719123337,0.0192197558938948,0.00446764258899255
0.27,0.9,0.977080760880136,0.0196937143391167,0.00322857821797043
0.27,0.92,0.966569270151202,0.0388416125538975,-0.00540796300491113
0.27,0.93,0.966872489364479,0.0398191708782433,-0.00668879721991548
0.27,0.94,0.987539069363475,0.0104176894661406,0.00204604097130119
0.27,0.95,0.996215330177742,-0.00101840408916075,0.00480581128266608
0.27,0.96,0.997524423342239,-0.00161488234557313,0.00409314227715089
0.27,0.97,1.0101843115037,-0.0191594275388565,0.00897774212483717
0.27,0.99,0.995719076588342,0.00523449539002419,-0.000951052529382182
0.27,1,0.978561198081847,0.032091317384515,-0.0106500403192365
0.27,1.01,1.02204072511093,-0.0318933143319349,0.009855015522028
0.27,1.02,1.00304932754717,-0.0021917196514956,-0.000855229642221852
0.27,1.03,0.992284529717975,0.0151581967472521,-0.00744039578334518
0.27,1.04,0.992325685887232,0.0162722067173149,-0.00859560843519851
0.27,1.05,1.00308963955325,0.00116971501917825,-0.00425711168306541
0.27,1.06,1.00041849765507,0.00620627994575032,-0.00662257545609855
0.27,1.07,1.02615171703838,-0.0312722881205975,0.00512272886213003
0.27,1.08,1.02432021227833,-0.0274954031917005,0.00317730795405401
0.27,1.1,1.01636171946922,-0.0136876743667443,-0.00267200202023795
0.27,1.11,1.02339109650922,-0.0232637133242935,-0.000125378403461514
0.27,1.13,1.02849774713473,-0.0292318584582983,0.00073604917769373
0.28,0.88,0.973712622450993,0.0212108246491426,0.00507974617807013
0.28,0.91,0.962401893447201,0.0434554488035,-0.00585435778139954
0.28,0.94,0.977743485218994,0.0251585410769067,-0.00289922837102309
0.28,0.95,0.978203834138895,0.0258421327369387,-0.00404322331278498
0.28,0.96,0.986004495791067,0.015724272204437,-0.0017260870525976
0.28,0.97,0.979251834621961,0.027174454566196,-0.00642366051585317
0.28,0.98,1.00978364082797,-0.0172763321090118,0.00749526665276191
0.28,0.99,1.01035130483431,-0.0168640023138466,0.00651522285956248
0.28,1,0.981749456654089,0.027307086343455,-0.00905406777157302
0.28,1.01,1.00603844736417,-0.00781671553445223,0.00178069157155508
0.28,1.02,1.01833862405201,-0.0249939193620402,0.00665766834645321
0.28,1.03,1.00022057153607,0.00323531702372963,-0.00345355713950251
0.28,1.04,0.992876572041357,0.0154632330532629,-0.0083375215949029
0.28,1.05,1.00143486179555,0.00361269042487521,-0.00504530778465767
0.28,1.06,1.02038683798813,-0.023714566713382,0.00332992961356914
0.28,1.07,1.02880465605647,-0.0353836215470194,0.00658112836282292
0.28,1.08,1.0280979016335,-0.033218380964203,0.00512259861887896
0.28,1.09,1.02375596817233,-0.0258204320168731,0.00206654811992278
0.28,1.1,1.02875848569617,-0.0323469814891226,0.0035905414142918
0.28,1.11,1.0179736505606,-0.0151916035447977,-0.00278004008908748
0.28,1.12,1.02960402571511,-0.0316805041178397,0.0020784474757556
0.28,1.13,1.02653538366372,-0.0262928443124544,-0.000240601317416837
0.29,0.89,0.979895786631383,0.013791066148797,0.00631626713003941
0.29,0.91,0.971458684389972,0.0297170111495745,-0.00117270501223628
0.29,0.92,0.98433125277016,0.0120940963750123,0.0035775746826021
