zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,power,test_FLAG
0.72,0.61,0.86639493069462,0.119110152412805,0.0034688129762349,0.00929683356475268,0.00173575088028461,-0.000105079978482671,false
0.72,0.62,0.942101130188911,0.107057361109457,-0.0250856856599822,-0.0137180429282248,-0.0125180007946586,-0.0139052110239313,false
0.72,0.63,1.08138897165231,-0.0250738968017804,-0.0790804416401745,0.0136978852150705,0.00906818470302439,-0.0143552410645793,false
0.72,0.64,1.17795993281224,-0.199930611024173,0.00424215446028821,0.0249988406735819,-0.00727001848532006,-0.0153597527006507,false
0.72,0.65,1.06363096011021,-0.0347158904530667,-0.0168066101761278,-0.0243884532168977,0.00679257903307342,-0.0204117684600651,false
0.72,0.66,0.893513615843713,0.0937210150292874,0.00183035051968701,0.0112074913616173,-0.000266760918613347,-2.43741003809344e-17,true
0.72,0.67,0.982311002908643,0.0526376763889148,-0.0146570816136782,-0.011101857722903,-0.0110922254201162,-0.0131229125162377,false
0.72,0.68,1.09249447880664,-0.0505593048656328,-0.0547310988364314,0.00190325033459258,0.010893279706878,-0.0128999378353886,false
0.72,0.69,0.844590113707854,0.114449470865882,0.0365281391578807,0.00231051039269202,0.00212936459601039,-0.0306142548164774,false
0.72,0.7,1.11494396072786,-0.101801517825353,-0.0074152479291419,-0.0214951795177012,0.0157685712475842,-0.0124938600959703,false
0.72,0.71,1.10825714269527,-0.0763245158346421,-0.0464202770356561,0.00657855377254872,0.00790964979363754,-0.0128377075973629,false
0.72,0.72,0.896299273209129,0.0931761379289041,0.012584393300968,-0.00136361974765975,-0.000691421314382127,-7.95209867321631e-19,true
0.72,0.73,0.8615451237278,0.138038761974291,0.00626478291282298,-0.00286435312168914,-0.00297967041609979,-1.1510630891311e-18,true
0.72,0.74,0.89255607002151,0.105368695245005,0.00325542908710097,-0.000180183127603473,-0.000995479931255824,-8.40901757127853e-18,true
0.72,0.75,1.11884140197262,-0.105281197626797,-0.0109783450485786,-0.0152236375720652,0.0126122102481682,-0.0118563038761551,false
